================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۲۲_۱۸۰۰۵۶.wav
Language    : fa
[02:26:30.000 --> 02:26:32.500]  سرم متعدد خانه بود.
[02:26:32.500 --> 02:26:35.000]  بگیردیم که این سرکار بر بده.
[02:26:35.000 --> 02:26:37.000]  این میخواهد تا میره اینکه مشروع تا صبح بگیرد.
[02:26:37.000 --> 02:26:40.000]  باید باشه این همه خونتون رو بکنیم.
[02:26:40.000 --> 02:26:42.000]  اینجور همه اینجور.
[02:26:42.000 --> 02:26:45.000]  جمعه اینجور همه اینجور.
[02:26:45.000 --> 02:26:49.000]  خدا اصلا بابا خدا هرکجا داد میزن اینجور.
[02:26:49.000 --> 02:26:51.000]  خدا هدایت بیام بود.
[02:26:51.000 --> 02:26:53.000]  سرم بکنیم گلده بید.
[02:26:53.000 --> 02:26:55.000]  خدا اینجور اینجور نبات برده برده.
[02:26:55.000 --> 02:26:57.000]  برده میشه لطف بیست.
[02:27:00.000 --> 02:27:03.000]  اینجا باید برداریم. باید برداریم.
[02:27:03.000 --> 02:27:06.000]  پدر و مادر را بشن و بچه را بردارید؟
[02:27:06.000 --> 02:27:08.000]  نه.
[02:27:08.000 --> 02:27:10.000]  خواست و فشارتون را دارید؟
[02:27:10.000 --> 02:27:14.000]  نه. خواست و فشارتون را داریم.
[02:27:14.000 --> 02:27:16.000]  از اینجا برداریم.
[02:27:16.000 --> 02:27:20.000]  اگر خانم میخورد، نه میخورد.
[02:27:20.000 --> 02:27:23.000]  یک دو آنها خواست و فشارتون را داریم.
[02:27:23.000 --> 02:27:26.000]  همه شما آزاد میدونید.
[02:27:30.000 --> 02:27:37.000]  از اون گزده مسکن برای بایدون دارید؟
[02:27:37.000 --> 02:27:44.000]  نه نه نه، هیچ از هم باید بگیریم، هیچ گزده باید بگیریم، فقط از اون که از آن بگیرم سال ستیب ستیب بگیرم
[02:27:44.000 --> 02:27:46.000]  از اینکه نخواهیم نخواهیم از اینکه نخواهیم نخواهیم
[02:27:46.000 --> 02:27:48.000]  از اینکه نخواهیم نخواهیم
[02:27:48.000 --> 02:27:50.000]  نخواهیم مثلا همه چیزی نمیدونم
[02:27:50.000 --> 02:27:52.000]  یا ما دیپتوپن ها بخوریم یا واقعا نخواهیم
[02:27:52.000 --> 02:27:54.000]  دیپتوپن ها بخوریم
[02:27:54.000 --> 02:27:56.000]  نخواهیم
[02:27:56.000 --> 02:27:58.000]  از اون بخورم نخواهیم
[02:27:58.000 --> 02:28:00.000]  نه اونو بگم
[02:28:00.000 --> 02:28:02.000]  از اون بخورم نخواهیم
[02:28:02.000 --> 02:28:04.000]  از اون بخورم نخواهیم
[02:28:04.000 --> 02:28:06.000]  از اون بخورم نخواهیم
[02:28:06.000 --> 02:28:10.000]  دکترانک خیلی بیخوریه میدهد
[02:28:10.000 --> 02:28:12.000]  شبا گاوپنتین بخورید
[02:28:12.000 --> 02:28:14.000]  گاوپنتین بیجه تو نمی کنه
[02:28:14.000 --> 02:28:16.000]  شبا اونو بخورید
[02:28:16.000 --> 02:28:18.000]  روزان سلکسیب که بتونی کار کنی
[02:28:18.000 --> 02:28:22.000]  شبا اینو بیگه بزرگ خواهد بره نه؟
[02:28:22.000 --> 02:28:24.000]  گاوپنتین بره
[02:28:24.000 --> 02:28:26.000]  دکترانک خیلی داؤن میکنه
[02:28:26.000 --> 02:28:28.000]  خیلی محبت میدهد
[02:28:28.000 --> 02:28:30.000]  سر چرم هم خانه رو همی کنم
[02:28:30.000 --> 02:28:32.000]  خودم داؤنم کنم
[02:28:32.000 --> 02:28:34.000]  تخته میشوند
[02:28:34.000 --> 02:29:04.000]  نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، نه ، ن
[02:29:04.000 --> 02:29:06.000]  از اینجا باید بگیرم و برداشت باید بگم
[02:29:06.000 --> 02:29:36.000]  از اینجا باید برداریم که از اینجا باید برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینج
[02:29:36.000 --> 02:29:38.000]  باید بزرگ برداریم
[02:29:38.000 --> 02:29:40.000]  سایت قرار داره باید بزرگ برداریم
[02:29:40.000 --> 02:29:42.000]  باید بزرگ برداریم
[02:29:42.000 --> 02:29:44.000]  باید بزرگ برداریم
[02:29:44.000 --> 02:29:46.000]  باید بزرگ برداریم
[02:29:46.000 --> 02:29:48.000]  باید بزرگ برداریم
[02:29:48.000 --> 02:29:50.000]  باید بزرگ برداریم
[02:29:50.000 --> 02:29:52.000]  باید بزرگ برداریم
[02:29:52.000 --> 02:29:54.000]  باید بزرگ برداریم
[02:29:54.000 --> 02:29:56.000]  باید بزرگ برداریم
[02:29:56.000 --> 02:29:58.000]  باید بزرگ برداریم
[02:29:58.000 --> 02:30:00.000]  باید بزرگ برداریم
[02:30:00.000 --> 02:30:02.000]  باید بزرگ برداریم
[02:30:00.000 --> 02:30:03.000]  با آر و گرم، با خیال گذره چیزی بخورید.
[02:30:05.000 --> 02:30:08.000]  یک کم گن محمدی هم بجوشون با باید.
[02:30:10.000 --> 02:30:15.000]  گن محمدی، بهگه سنا، آرو، یا بجوشون پیس کاشون بچون.
[02:30:16.000 --> 02:30:18.000]  اونم زیاد خورده، همار گرم نخورده.
[02:30:20.000 --> 02:30:22.000]  اصلا داروتو منطق بخورت آزمایش بخورید.
[02:30:23.000 --> 02:30:26.000]  صبحی که بری آزمایش بدی، برسه تیرویتو نخورید.
[02:30:26.000 --> 02:30:28.000]  فردا صبح برمیتونیم
[02:30:28.000 --> 02:30:30.000]  بیا کن آزمایش امروز ۳۱۰ همه
[02:30:30.000 --> 02:30:32.000]  فردا صبح باید براتون سخت کنیم برای تون زنگ بزنیم
[02:30:32.000 --> 02:30:34.000]  چون امروز تاریخ میگذرده
[02:30:34.000 --> 02:30:36.000]  پس فردا باید بریم
[02:30:36.000 --> 02:30:38.000]  آره
[02:30:38.000 --> 02:30:40.000]  این قرصان رو دادیم
[02:30:40.000 --> 02:30:42.000]  اما امروز آخر شده
[02:30:42.000 --> 02:30:44.000]  هفته یه رو مخوردم
[02:30:44.000 --> 02:30:46.000]  بسیار
[02:30:46.000 --> 02:30:48.000]  اونم برات برات برمیتونیم
[02:30:48.000 --> 02:30:50.000]  قرص دیگه یه هست که امروز تموم شده
[02:30:50.000 --> 02:30:52.000]  امروز قرصان برات مخوردم
[02:30:52.000 --> 02:30:55.000]  اما ما در اینجا بخوریم و در اینجا بخوریم
[02:30:55.000 --> 02:30:57.000]  اینجا بخوریم تا آخر اماره؟
[02:30:57.000 --> 02:30:59.000]  آره آره، تا جا بازماش بیاد
[02:30:59.000 --> 02:31:01.000]  آره دیگه که لازم میده
[02:31:01.000 --> 02:31:03.000]  شمال تماس کنید؟
[02:31:03.000 --> 02:31:09.000]  شمال تماس، 391-771-4592
[02:31:09.000 --> 02:31:11.000]  شما سایه تا فرده خواهید بردون بگیم
[02:31:11.000 --> 02:31:13.000]  آره، خواهید بردون بگیم
[02:31:13.000 --> 02:31:15.000]  خواهید بردون بردون
[02:31:15.000 --> 02:31:17.000]  خواهید بردون بردون
[02:31:17.000 --> 02:31:19.000]  خواهید بردون بردون
[02:31:19.000 --> 02:31:21.000]  خواهید بردون بردون
[02:31:21.000 --> 02:31:47.000]  موسیقی
[02:31:47.000 --> 02:31:49.000]  این همینه؟
[02:31:49.000 --> 02:31:51.000]  این همینه دیگه، دانج پانچ، که ما بهتر شمکه کردیم
[02:31:51.000 --> 02:31:53.000]  سیرکی
[02:31:53.000 --> 02:31:55.000]  این های بیزیدی را مراقب کرده
[02:31:55.000 --> 02:31:57.000]  این های بیزیدی را مراقب کرده
[02:31:57.000 --> 02:31:59.000]  این های بیزیدی را مراقب کرده
[02:31:59.000 --> 02:32:01.000]  این های بیزیدی را مراقب کرده
[02:32:01.000 --> 02:32:03.000]  این های بیزیدی را مراقب کرده
[02:32:03.000 --> 02:32:05.000]  این های بیزیدی را مراقب کرده
[02:32:05.000 --> 02:32:07.000]  این های بیزیدی را مراقب کرده
[02:32:07.000 --> 02:32:09.000]  این رایتی 50 تا مدردادی میرن
[02:32:09.000 --> 02:32:10.000]  نه
[02:32:10.000 --> 02:32:12.000]  در این رایتی دو فرق داریم
[02:32:12.000 --> 02:32:13.000]  خوب
[02:32:13.000 --> 02:32:14.000]  سلام
[02:32:14.000 --> 02:32:15.000]  شکر میکنم
[02:32:15.000 --> 02:32:16.000]  شکر میکنم
[02:32:16.000 --> 02:32:17.000]  شکر میکنم
[02:32:17.000 --> 02:32:18.000]  شکر میکنم
[02:32:18.000 --> 02:32:21.000]  کنگلوتو پشار آقای گیدکی تون زمانی بود
[02:32:21.000 --> 02:32:23.000]  آقای گیدکی تون زمانی پشار شد
[02:32:23.000 --> 02:32:24.000]  آها
[02:32:24.000 --> 02:32:27.000]  واسه پشارشون تاهم شده براشون نمیشن
[02:32:27.000 --> 02:32:28.000]  نمیشن
[02:32:28.000 --> 02:32:29.000]  نمیشن
[02:32:29.000 --> 02:32:32.000]  اینکه آسکلین آیسای پشار دانشگاه دانشگاه
[02:32:32.000 --> 02:33:02.000]  اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید ک
[02:33:02.000 --> 02:33:04.000]  از اینکه گوش بیرون شده
[02:33:04.000 --> 02:33:08.000]  بس دوره رفتم و گازه باشم رو تکرار کردم
[02:33:08.000 --> 02:33:10.000]  خون بود ولی کمتر
[02:33:10.000 --> 02:33:12.000]  در خیلی گازات گرفتم
[02:33:16.000 --> 02:33:19.000]  یک شب هم در پهلا زد داری آدم؟
[02:33:19.000 --> 02:33:22.000]  نه دست نمی کنم
[02:33:23.000 --> 02:33:25.000]  تمام خونی نداشتی؟
[02:33:25.000 --> 02:33:26.000]  نه
[02:33:26.000 --> 02:33:28.000]  اونها کامله بشه؟
[02:33:28.000 --> 02:33:30.000]  چند سال زد نداشت
[02:33:30.000 --> 02:34:00.000]  از اینجا باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که ب
[02:34:00.000 --> 02:34:05.000]  برم میتونه بزنه اگه نتونست بزنه بس سرکاری برد بزنیم بریم
[02:34:05.000 --> 02:34:07.000]  چون همونجا موبت بیدن
[02:34:07.000 --> 02:34:09.000]  همونجا کجا بینم؟
[02:34:09.000 --> 02:34:14.000]  ایمارس هم هزار پسر میدونه همونجا سیتی میکنیم
[02:34:14.000 --> 02:34:18.000]  برم نیم ساعت بشین برد بید برد بزنیم
[02:34:18.000 --> 02:34:20.000]  باید بید باشیم
[02:34:20.000 --> 02:34:21.000]  بس اینکه باشه
[02:34:21.000 --> 02:34:23.000]  اینها رو بیاری با خوره ات باشه
[02:34:23.000 --> 02:34:24.000]  باشه
[02:34:24.000 --> 02:34:26.000]  اینکه امروز میگیره باز بباره بیام؟
[02:34:26.000 --> 02:34:32.000]  باید بیاری ببینیم. برم بشین و با همین پله آسانسور بری و ببینیم چه کار کنیم
[02:34:34.000 --> 02:34:38.000]  بده خوندو تو برای شوهر باید میتونیم دویر چیز برمیدیم
[02:34:38.000 --> 02:34:39.000]  چند ساله تونن؟
[02:34:39.000 --> 02:34:41.000]  همه نرم شد چه ساله
[02:34:41.000 --> 02:34:44.000]  چه ساله؟ زیاد پیست. بعد هرمانه تو چیم کردی؟
[02:34:44.000 --> 02:34:48.000]  آره ما خیلی برازم نیمیدیم. شوهر باید یه دونه دو سال داریم تو هرمانه شوهر باشم
[02:34:48.000 --> 02:34:49.000]  آه بچه داری؟
[02:34:49.000 --> 02:34:50.000]  آره یه دونه
[02:34:50.000 --> 02:34:52.000]  براتم همین بوده؟
[02:34:52.000 --> 02:34:53.000]  نه
[02:34:53.000 --> 02:34:54.000]  اینو اون از یه شهر دیگه داری؟
[02:34:54.000 --> 02:34:55.000]  نه نه
[02:34:55.000 --> 02:34:59.000]  خب الا که صانبیت داده این کامل این نام بارواریت همه
[02:34:59.000 --> 02:35:00.000]  اگه ولش بره
[02:35:00.000 --> 02:35:30.000]  از این تقریبا، همین کار را با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با اینکه باید بردارید، با
[02:35:30.000 --> 02:35:32.000]  باید را را را دهید و باید را باید را باید بشید.
[02:35:32.000 --> 02:35:34.000]  از این حال، باید بشید و باید بشید.
[02:35:34.000 --> 02:35:36.000]  برای این، باید بشید و باید بشید.
[02:35:36.000 --> 02:35:38.000]  برای این، باید بشید و باید بشید.
[02:36:08.000 --> 02:36:10.000]  موسیقی
[02:36:38.000 --> 02:36:58.000]  موسیقی
[02:36:58.000 --> 02:37:04.000]  پشارتی گرفته که نه یکی دو دقیقه داشته
[02:37:04.000 --> 02:37:06.000]  بخوره نزدیکی باشه
[02:37:06.000 --> 02:37:08.000]  بخوره بقرشتان نداره
[02:37:08.000 --> 02:37:10.000]  بخوره بزرگی نداره
[02:37:10.000 --> 02:37:12.000]  میام که
[02:37:12.000 --> 02:37:42.000]  از اینجا باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که ب
[02:37:42.000 --> 02:37:44.000]  این کار را به شما برداشت
[02:37:46.000 --> 02:37:48.000]  شکر میکنم
[02:37:50.000 --> 02:37:52.000]  این کار را به شما برداشت
[02:37:54.000 --> 02:37:56.000]  این کار را به شما برداشت
[02:37:56.000 --> 02:37:58.000]  شکر میکنم
[02:38:00.000 --> 02:38:02.000]  این کار را به شما برداشت
[02:38:02.000 --> 02:38:04.000]  این کار را به شما برداشت
[02:38:06.000 --> 02:38:08.000]  این کار را به شما برداشت
[02:38:08.000 --> 02:38:10.000]  این کار را به شما برداشت
[02:38:10.000 --> 02:38:13.000]  ببینم بازو بزنم نمیدونی؟
[02:38:13.000 --> 02:38:14.000]  بازو
[02:38:14.000 --> 02:38:15.000]  بازو؟
[02:38:16.000 --> 02:38:19.000]  جای خارج داره زخم هم شده یا نه؟
[02:38:19.000 --> 02:38:22.000]  نه، همی خارج شده، همی برگردش تا نشانش داره
[02:38:22.000 --> 02:38:25.000]  آنزیمای تبدیلش سازی برگردش هم؟
[02:38:25.000 --> 02:38:28.000]  آنزیمای تبدیلش هم برگزن برگزن
[02:38:28.000 --> 02:38:30.000]  برگردش هم برگزن
[02:38:30.000 --> 02:38:32.000]  برگردش هم برگزن؟
[02:38:32.000 --> 02:38:33.000]  برساختن می کنی؟
[02:38:33.000 --> 02:38:34.000]  نه
[02:38:34.000 --> 02:38:35.000]  تا حالا نه بردی؟
[02:38:35.000 --> 02:39:05.000]  از اینجا باید برداریم که از اینجا باید برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینجا برداریم که از اینج
[02:39:05.000 --> 02:39:07.000]  اینی برای از کمیده چرب شده
[02:39:07.000 --> 02:39:09.000]  جان نرم نه
[02:39:09.000 --> 02:39:13.000]  برای که یکم دایت کنه کن
[02:39:13.000 --> 02:39:15.000]  چون رژون همه کمیده شده
[02:39:15.000 --> 02:39:17.000]  خیلی شدیدی تنها دیگه دارد
[02:39:17.000 --> 02:39:21.000]  و مستقل شدید سنگی پولیه هست
[02:39:21.000 --> 02:39:23.000]  اوشتا روی از در اسمش اصلا نمیدونه
[02:39:23.000 --> 02:39:25.000]  و
[02:39:25.000 --> 02:39:29.000]  اتوار زنگی پولیه دارد
[02:39:29.000 --> 02:39:33.000]  و خاطر این موضوع با سنگی ندارد
[02:39:33.000 --> 02:39:36.440]  و مورد این ها با خورمشی سرگیجه داره
[02:39:36.440 --> 02:39:39.080]  همین کار مثلا چرکشون خیلی باز
[02:39:39.080 --> 02:39:43.940]  ببینید از اینکه من یه رژیم بهت بیندم
[02:39:43.940 --> 02:39:46.820]  اولایی که قلب هایی مستونی
[02:39:46.820 --> 02:39:49.720]  شیرینی، شکولات، مشابه، درستر، هندرانه، خربوزه
[02:39:49.720 --> 02:39:52.280]  ادرون، موز، هندونه، خربوزه
[02:39:52.280 --> 02:39:55.000]  اینها که نمیدونیم
[02:39:55.000 --> 02:39:58.680]  مثلا شاید با چی باشه؟
[02:40:00.000 --> 02:40:02.000]  شکولا در لژیمی میتونی؟
[02:40:02.000 --> 02:40:08.000]  اصلا اینو خند شکولا در لژیمی و بیسکویت در لژیمی، اصل در لژیمی، روبه، کورنس، کورنس، اینو همه رو بذار کنید.
[02:40:08.000 --> 02:40:09.000]  نخوره؟
[02:40:09.000 --> 02:40:22.000]  اصلا شبیه با دو سه تا مویز، جوت خوش، کرد چقدرش میتونید، یک چهاره خورما خوش، یک دونه مثلا انما، یانتر،
[02:40:22.000 --> 02:40:28.000]  برنجش چقدر باشه؟ 10 الان 12 باشه و حد اکثر
[02:40:28.000 --> 02:40:33.000]  باید چون سیر نمیشید با عدس، ماش، یه چشم بار بارید
[02:40:33.000 --> 02:40:38.000]  از اینه 5-6 آشق میتونید بزنید، یه هجم غذا سیار بشه
[02:40:38.000 --> 02:40:43.000]  قبل غذا، خیار، گوجه، که آخون کلم این ها با این ها خودتو سیر کن
[02:40:43.000 --> 02:40:46.000]  بعد سر صفر غذا میشید
[02:40:46.000 --> 02:40:48.000]  میوه هم در روز پنج تا میتونه بخورید
[02:40:48.000 --> 02:40:50.000]  که دوست بخونه که بهت بخواستم
[02:40:50.000 --> 02:40:52.000]  به شما نمیدونه
[02:40:52.000 --> 02:40:54.000]  هر چیزی به دهان شما شیری نسم
[02:40:54.000 --> 02:40:56.000]  غنده خود
[02:40:56.000 --> 02:40:58.000]  آر اینجاست میتونه بخورد
[02:40:58.000 --> 02:41:00.000]  به جز هندونه
[02:41:00.000 --> 02:41:02.000]  هر گوزه
[02:41:02.000 --> 02:41:04.000]  انگور
[02:41:04.000 --> 02:41:06.000]  انجیر و مز بخواهی چیزا موجود
[02:41:06.000 --> 02:41:08.000]  انجیر هم اگر شیرون بود
[02:41:08.000 --> 02:41:10.000]  بگرن میتونه
[02:41:10.000 --> 02:41:12.000]  روزی پنج تا میوه هم میتونه بخورد
[02:41:12.000 --> 02:41:14.000]  یه خیار یه خوردور یه خیار یه سیخ
[02:41:14.000 --> 02:41:17.000]  شب قبل خواب حتما برد چیزی بخورن
[02:41:17.000 --> 02:41:19.000]  پیاده روی باید بکنن
[02:41:19.000 --> 02:41:21.000]  ولی با ترجیح و شرایطتون کنن
[02:41:21.000 --> 02:41:23.000]  شرایطتون بردن به خود از خواه نداری
[02:41:23.000 --> 02:41:26.000]  برای چربیتون هم که واقعا اصلا نداد باشه
[02:41:26.000 --> 02:41:28.000]  غذا همه باید آپست باشه
[02:41:28.000 --> 02:41:32.000]  فعلا توپه موه و گوشت قرمز فعلا ممنونه
[02:41:32.000 --> 02:41:35.000]  اصلا نباید بخویدی همه هم غذا ها آپست
[02:41:35.000 --> 02:41:42.000]  آره، کره خامه اصلا سرشی با اینها
[02:41:42.000 --> 02:41:49.380]  از آنها، غذا هاتم که بدون روغن برنجت خیلی کم روغن، ترجیح همون روغن از زیتون یا کنجه ده
[02:41:49.380 --> 02:41:52.980]  باید از جای مطمئن بخرید ناکرد اصلش بازید
[02:41:52.980 --> 02:41:58.320]  اگر نه همون روغنتو بزن خیلی کم، سریع کن غذاها تو دیگه همه رو آن پس درست برد
[02:41:58.320 --> 02:42:01.280]  در چیه برد خوبه؟
[02:42:01.280 --> 02:42:04.020]  ببین گزنه به جشونی هفته یکی دو بار بود
[02:42:04.020 --> 02:42:07.700]  شمبلیله بخورید خوبه
[02:42:07.700 --> 02:42:09.580]  تو برنجت بلیزید
[02:42:09.580 --> 02:42:15.220]  دارچین و چای اگه حساسیت بدید جانب خالش دارید که حساسیت بدید
[02:42:15.220 --> 02:42:17.220]  آمیه خیلی برای تو بوده
[02:42:17.220 --> 02:42:19.820]  این رو آپست کنی همون شامل بگویی
[02:42:19.820 --> 02:42:21.820]  شاملون چقدر کفت است؟
[02:42:21.820 --> 02:42:24.940]  حالا اینی که من میگم فرد و صبح که نمیشه نیم بشی
[02:42:24.940 --> 02:42:26.940]  ولی به این سر اون برسیم
[02:42:26.940 --> 02:42:30.140]  نون اینجای کفت است میبنیم دقیق کچی کچی رو درست میبنیم
[02:42:30.140 --> 02:42:33.340]  همکنه سر کنیم بیشتر با مثلا کبه آنپست
[02:42:33.340 --> 02:42:36.580]  لباش نمیشه تا این بی بالاست
[02:42:36.580 --> 02:42:40.660]  اصلا ترجیه اینه منونه سنگرد یا جورد
[02:42:40.660 --> 02:42:45.840]  درمونو بردارو بردارو
[02:42:45.840 --> 02:42:47.900]  برای کمها کشیمی بردارو
[02:42:47.900 --> 02:42:49.480]  برای سویتان بردارو
[02:42:49.480 --> 02:42:52.300]  برسا قرار زیب ند بردارو
[02:42:52.300 --> 02:42:53.120]  برای سنگرد
[02:42:53.120 --> 02:42:53.340]  برای سنگرد
[02:42:53.340 --> 02:42:55.340]  برای سنگرد
[02:42:55.340 --> 02:42:57.340]  برای سنگرد
[02:42:57.340 --> 02:42:59.340]  برای سنگرد
[02:42:59.340 --> 02:43:01.340]  برای سنگرد
[02:43:01.340 --> 02:43:03.320]  برای سنگرد
[02:43:03.320 --> 02:43:09.320]  اول متفرمه ایرانی این زمان رو بهش می سازه چون این بیشتر اشتعارو کم می کنه
[02:43:09.320 --> 02:43:12.320]  صبح و شب
[02:43:12.320 --> 02:43:16.320]  یک باز دیگه برده مادرتون و پدرتون من داشتم؟
[02:43:16.320 --> 02:43:20.320]  پدر مادر سابق سکت هم داشتم؟
[02:43:20.320 --> 02:43:25.320]  خیلی باقیت بود
[02:43:33.320 --> 02:44:03.320]  از اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا برداری
[02:44:03.320 --> 02:44:33.320]  از اینجا باید بردارید که از اینجا باید بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینج
[02:44:33.320 --> 02:44:59.320]  موسیقی
[02:45:00.000 --> 02:45:02.000]  از اینجا باید بخشید که در این مطب پزشکی هست.
[02:45:05.000 --> 02:45:07.000]  این و این آزمایشی.
[02:45:12.000 --> 02:45:14.000]  آزمایش خیلی بیچرده.
[02:45:15.000 --> 02:45:19.000]  در بخواسته چرده زیاد، اصلا جدای کسی صفرا زخیم شده.
[02:45:20.000 --> 02:45:22.000]  میخواید اگر با درد داشته باشه، آیزای دارو میدن.
[02:45:22.000 --> 02:45:24.000]  سوستم آردیا چک میخوایم، آردیا سمی کنم.
[02:45:25.000 --> 02:45:28.000]  و اینجاش بود که درد می کنه، سوستم میخوایم نخواهد هر نیمه.
[02:45:28.000 --> 02:45:30.000]  این روحان رو باید حس بکنید
[02:45:30.000 --> 02:45:32.000]  این روحان رو باید حس بکنید
[02:45:32.000 --> 02:45:34.000]  این روحان رو باید حس بکنید
[02:45:34.000 --> 02:45:36.000]  این روحان رو باید حس بکنید
[02:45:36.000 --> 02:45:38.000]  این روحان رو باید حس بکنید
[02:45:38.000 --> 02:45:40.000]  این روحان رو باید حس بکنید
[02:45:40.000 --> 02:45:42.000]  این روحان رو باید حس بکنید
[02:45:42.000 --> 02:45:44.000]  این روحان رو باید حس بکنید
[02:45:44.000 --> 02:45:46.000]  این روحان رو باید حس بکنید
[02:45:46.000 --> 02:45:48.000]  این روحان رو باید حس بکنید
[02:45:48.000 --> 02:45:50.000]  این ها اینه
[02:45:50.000 --> 02:45:52.000]  این ها اینه
[02:45:52.000 --> 02:45:54.000]  این که نداریم
[02:45:54.000 --> 02:45:56.000]  این ها تیویدشونه
[02:45:56.000 --> 02:45:58.000]  این چیه؟
[02:45:58.000 --> 02:46:00.000]  کامبرو سرلا آی جی این
[02:46:00.000 --> 02:46:02.000]  این همه اسپل برداریم
[02:46:02.000 --> 02:46:04.000]  این ها که نشان زیاده اینه
[02:46:04.000 --> 02:46:06.000]  آره تا
[02:46:06.000 --> 02:46:10.000]  آزمایش فردا سر با جانوسی کنه
[02:46:10.000 --> 02:46:12.000]  آره تا کلن جاوش هم میتونم فردا بزنم
[02:46:12.000 --> 02:46:14.000]  گرمشتر بزنم
[02:46:14.000 --> 02:46:16.000]  آره دیگه
[02:46:16.000 --> 02:46:18.000]  چون از اینکه بزیر کردن
[02:46:18.000 --> 02:46:20.000]  خب آرز ها خونش قریضه
[02:46:20.000 --> 02:46:22.000]  انماب خوبه براش
[02:46:22.000 --> 02:46:24.000]  زرش خوبه
[02:46:26.000 --> 02:46:28.000]  آب انها رو نخواه بهش بده
[02:46:28.000 --> 02:46:30.000]  خونشو نگه کن
[02:46:30.000 --> 02:46:32.000]  اما علت اصلی روزتا خونشون
[02:46:32.000 --> 02:46:34.000]  دوده اگه سنگی نیست
[02:46:34.000 --> 02:46:36.000]  ترخواه و دیگه کسا رو رفت شده باشن
[02:46:36.000 --> 02:46:38.000]  باید یه باید خون بیاد
[02:46:38.000 --> 02:46:40.000]  بندشون لب مرز شیموشو برد
[02:46:40.000 --> 02:46:42.000]  نموزیر بکنن کولیه شون
[02:46:42.000 --> 02:46:44.000]  یه نقدار برم کرده
[02:46:44.000 --> 02:47:14.000]  از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه ا
[02:47:14.000 --> 02:47:23.000]  از موضوع بردی خیلی میگیرد چونش مشکلی نداره
[02:47:23.000 --> 02:47:29.000]  در کلاه همین که میخوره تست طبعاً تراماتیس نفره
