================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۰۵_۱۳۰۰۳۷.wav
Language    : fa
[01:48:17.000 --> 01:48:19.000]  صرف های شدید یا خریدی کنید؟
[01:48:19.000 --> 01:48:26.000]  دیگه یه هر چند دیگه یه صورتی کنید دو صورت پشت سره هم بیدونید
[01:48:31.000 --> 01:48:33.000]  چند وقتی شدید؟
[01:48:33.000 --> 01:48:35.000]  بردن 15 درست شد
[01:48:35.000 --> 01:48:37.000]  یه مدار زرده صورتش
[01:48:37.000 --> 01:48:39.000]  دستور بردیم جا بردم بخشیم خوب است
[01:48:39.000 --> 01:48:41.000]  بردنش اگر ضعف نباشه بود؟
[01:48:41.000 --> 01:48:45.000]  از اینش باید کم همه اثاری زیاد نیست
[01:48:45.000 --> 01:48:47.000]  اون بعد به مرور از بین میده
[01:48:47.000 --> 01:48:49.000]  گروه خونیتون چیه؟
[01:48:49.000 --> 01:48:51.000]  او؟
[01:48:51.000 --> 01:48:53.000]  او باشه همینیه
[01:48:53.000 --> 01:48:55.000]  او معلوم تا پیمه ملچه بود
[01:48:55.000 --> 01:48:57.000]  برسونه خون؟
[01:48:57.000 --> 01:48:59.000]  نه نه یاد نیست
[01:48:59.000 --> 01:49:01.000]  دستان یکم پیچتر بود
[01:49:01.000 --> 01:49:03.000]  از اینها خوب میشن باید بباره خون مادر
[01:49:03.000 --> 01:49:05.000]  که تو بدنشو تیزه میشه
[01:49:05.000 --> 01:49:07.000]  زردشو میکنه
[01:49:11.000 --> 01:49:18.000]  خوب برش داریم بزنیم بسیار راضیه
[01:49:18.000 --> 01:49:24.000]  اما تو درست خیلی دیگه باشید این شرطانه نفتی ناداره
[01:49:24.000 --> 01:49:30.000]  اما باید مثلا میدونیم خوب جوابیدی یه هفته در نفت
[01:49:30.000 --> 01:49:34.000]  میدونیم بقامت میده هفته دیدی کنم شبهه تبیه میدونیم
[01:49:34.000 --> 01:49:36.000]  خودتو هم رژیم غذایتون را رایت کنید
[01:49:36.000 --> 01:49:39.000]  این از این تاجر که بتونن رای همون مالیتره که نفتارن
[01:49:39.000 --> 01:49:40.000]  آره
[01:49:41.000 --> 01:49:43.000]  از این میلیسیر که را بفرام
[01:49:43.000 --> 01:49:45.000]  یه میلیسیر بلای یک ماه
[01:49:45.000 --> 01:49:46.000]  زیر یک ماه نیمیده
[01:49:46.000 --> 01:49:47.000]  آره زیر یک ماه
[01:49:47.000 --> 01:49:48.000]  بله؟
[01:49:48.000 --> 01:49:50.000]  مشتوستان بخوره ماماش کشنه
[01:49:50.000 --> 01:49:51.000]  نه نه
[01:49:51.000 --> 01:49:52.000]  نه آنها اشکاله
[01:49:52.000 --> 01:49:54.000]  از شکن بچن خیلی
[01:49:54.000 --> 01:49:55.000]  از اون کار بوده
[01:49:55.000 --> 01:49:56.000]  اون مثل اصحال آبکیه
[01:49:56.000 --> 01:49:57.000]  بله
[01:49:57.000 --> 01:49:59.000]  مثل اون زیر ۷-۸ بارون طبیعه
[01:49:59.000 --> 01:50:00.000]  بس شکر میکنم
[01:50:00.000 --> 01:50:02.000]  آره اون مثلا ازخال نیست.
[01:50:05.760 --> 01:50:06.760]  آره اون.
[01:50:08.500 --> 01:50:09.500]  توشای ریز.
[01:50:10.500 --> 01:50:11.500]  اون عرق توش ما.
[01:50:13.000 --> 01:50:15.000]  کالندولا یا این اند زنیل.
[01:50:16.000 --> 01:50:17.000]  دارین؟ آره.
[01:50:17.000 --> 01:50:31.000]  بیقرابی های شدید که نداره خانم خنبرد بود؟
[01:50:31.000 --> 01:50:33.000]  به اون صورت نه ولی خب
[01:50:33.000 --> 01:50:36.000]  قطعه هم دادی بودند دار میتونی کنون پیدی بست
[01:50:36.000 --> 01:50:39.000]  به قیر از اهورانی داری؟
[01:50:39.000 --> 01:50:41.000]  بیرون پیدی ها داده بودی
[01:50:41.000 --> 01:50:42.000]  خب همون هم بهش بدی داری
[01:50:42.000 --> 01:50:43.000]  آه اون هم به دار بست؟
[01:50:43.000 --> 01:50:45.000]  دارو حالا بیادی من بدینم
[01:50:50.000 --> 01:50:53.000]  خواهش میخواهم؟ در خیلی من چند سایه خورمون شما
[01:50:53.000 --> 01:50:55.000]  خدا دیگر دارم
[01:50:55.000 --> 01:50:58.000]  آیا این آبوزشی به این عطسه دادی؟
[01:50:58.000 --> 01:51:01.000]  چند تا عطسه آبوزشش باید نداریم
[01:51:01.000 --> 01:51:03.000]  خدا من دارم تو بینیس رو پاکم بکنم
[01:51:03.000 --> 01:51:06.000]  پاکم میمکنی، یک قطعه دینی براش بینیسن
[01:51:08.000 --> 01:51:10.000]  نه نه شربت هست؟
[01:51:10.000 --> 01:51:39.980]  شبتی که شما بردارید، شبتی که شما بردارید، شبتی که شما بردارید
[01:51:40.000 --> 01:52:00.000]  موسیقی
[01:52:00.000 --> 01:52:20.000]  موسیقی
[01:52:20.000 --> 01:52:30.000]  موسیقی
[01:52:50.000 --> 01:53:19.980]  موسیقی در موسیقی
[01:53:20.000 --> 01:53:49.980]  موسیقی در موسیقی
[01:53:50.000 --> 01:54:19.980]  موسیقی در موسیقی
[01:54:20.000 --> 01:54:49.980]  موسیقی در موسیقی درسته
[01:54:50.000 --> 01:55:00.000]  موسیقی
[01:55:00.000 --> 01:55:29.980]  موسیقی در مطب پزشکی
[01:55:30.000 --> 01:55:40.000]  موسیقی
[01:56:00.000 --> 01:56:29.980]  موسیقی در موسیقی
[01:56:30.000 --> 01:56:58.000]  موسیقی
[01:57:00.000 --> 01:57:25.000]  موسیقی
[01:57:25.000 --> 01:57:27.000]  بخونید
[01:57:29.000 --> 01:57:32.000]  این شربت هاش روزی 3 بار
[01:57:32.000 --> 01:57:34.000]  قطعه هم هر 8 ساعت 16 قطعه
[01:57:34.000 --> 01:57:36.000]  سلام برویم
[01:57:36.000 --> 01:57:38.000]  قطعه هاش هر 8 ساعت 16 قطعه
[01:57:38.000 --> 01:57:40.000]  بخونید
[01:57:40.000 --> 01:57:42.000]  با جلو تخت بزارید
[01:57:42.000 --> 01:57:44.000]  برکتون و معیقتونید
[01:57:44.000 --> 01:57:46.000]  سلام برویم
[01:57:46.000 --> 01:57:48.000]  چند روزی شد؟
[01:57:48.000 --> 01:57:49.000]  دو روز
[01:57:49.000 --> 01:57:50.000]  یه روز
[01:57:50.000 --> 01:57:52.000]  دوازده هم ساعت صبح خونه
[01:57:52.000 --> 01:58:22.000]  اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینجا اینج
[01:58:22.000 --> 01:58:25.000]  اولین روز بعد از تعدیلی که اینو داشته برموند
[01:58:25.000 --> 01:58:27.000]  این روز را سسس مناجر برموند
[01:58:27.000 --> 01:58:29.000]  ۵۸ دقیقه
[01:58:29.000 --> 01:58:31.000]  بروخونی مادر نوزاد
[01:58:31.000 --> 01:58:34.000]  مادر آی منفی نوزاد آی منفی
[01:58:34.000 --> 01:58:37.000]  نه پدر چیه؟ آی مصفر
[01:58:37.000 --> 01:58:41.000]  مادر آی منفی پدر آی مصفر بچه آی منفی
[01:58:41.000 --> 01:58:46.000]  آی منفی اینا انظر ایرهاش چون بچه منفیه
[01:58:46.000 --> 01:58:48.000]  مادر هم منفیه خوبه
[01:58:48.000 --> 01:58:49.000]  بله؟
[01:58:49.000 --> 01:58:56.000]  این ها با هم ناسازی بارند این هم آیه باز ناسازی بارند
[01:58:56.000 --> 01:59:02.000]  این ها منفی مصبت ها جور در میاد دوتا منفی هستند ولی او با آ جور در میاد
[01:59:02.000 --> 01:59:09.000]  در نتیجه این ها دوشتر زردیر بالا پیشتونده میشنند و حتما باید زیر دستگاه یا بستدی بشند
[01:59:09.000 --> 01:59:14.000]  الان با پنجو خوردی هم باید بستدی میشد کردن ولی دکتر یک تخبیف داده
[01:59:14.000 --> 01:59:20.000]  این ترتیلی بود که اعتمالاً همون بود. دیگه چیز نبوده رفت کرده ندید.
[01:59:20.000 --> 01:59:28.000]  خب دوست داره دیگه هم که ما تفاوت نیست کردیم اشبارت کردیم. اون هم اون اعتماد نزدیک باید بستری بشه یا یک دستگاه باشه.
[01:59:28.000 --> 01:59:31.000]  اما بینوز هم ترتیلی بودن اونجا.
[01:59:31.000 --> 01:59:38.000]  ببینید از بینوز مثلاً سه بم چهارم که شروع میشه کم کم زیاد میشن.
[01:59:38.000 --> 01:59:41.000]  یعنی رفته رفته پیشتر میشه
[01:59:41.000 --> 01:59:45.000]  مخصوان دو هفته اول خیلی بالا رونده
[01:59:45.000 --> 01:59:47.000]  بعد از دو هفته میاد پایین
[01:59:47.000 --> 01:59:49.000]  در یه ماه و بعد یه ماه یکم زرد میشن
[01:59:49.000 --> 01:59:51.000]  اون مهم نیست
[01:59:51.000 --> 01:59:53.000]  ولی اون دو هفته اول خیلی مهم
[01:59:53.000 --> 01:59:56.000]  چون زردی های زیاد میتونه عوارز زگنی بذاره
[01:59:56.000 --> 01:59:58.000]  یعنی از آیکی و اینا
[01:59:58.000 --> 02:00:00.000]  باید توتر بیاد پایین
[02:00:00.000 --> 02:00:06.000]  بله، الان هم شما خوشموقه آوردید. بله، یعنی به قدر بودید.
[02:00:08.000 --> 02:00:14.000]  آقای بزرگشان، جان، هر از همین بزرگ وضع وضعیت تو امیمیش خوبه بچه، همین امیمیش مشاهده بود.
[02:00:14.000 --> 02:00:29.000]  سالمه، خوب، ولی دردیشو دستگاه بردید. آقای بازدره هم بیمار. آقای بازدره همه آلوگیتو نام باره، تا شمبه دستگاه بردید، بله، بله، یه خونسی هم میریسم.
[02:00:29.000 --> 02:00:36.400]  اینکه زیر دستگاه باید ناستاد بی غرام بود صبح و شب یک چار رو تو آب حل کنیم به بچه بدین
[02:00:36.400 --> 02:00:41.200]  دمای اتاق رو بیسته هشت درجه نگه دارید چون گرم هوا
[02:00:41.200 --> 02:00:43.400]  الان نیمیدونی چی کار کنید
[02:00:43.400 --> 02:00:44.400]  نه نیمیدونی
[02:00:44.400 --> 02:00:48.900]  در نتیجه بسیار رو بیسته هشت، بیسته هفت، بیسته نو، اینا باشه
[02:00:48.900 --> 02:00:49.900]  بیسته هفت و بیسته نو
[02:00:49.900 --> 02:00:51.400]  آره بیسته هشت بکرین
[02:00:51.400 --> 02:00:55.060]  شما این دماغ باشه، لخت هم باشه، زیر دستگاه هم باشه، یکی هم نمیشه
[02:00:55.060 --> 02:00:58.640]  چون اگه گرد باشه بی غراب میشه، سرد هم باشه، ولی بچه خوب نیست
[02:00:58.640 --> 02:01:00.160]  خب، منه؟
[02:01:00.160 --> 02:01:03.480]  این قرصت دارو خواهد میگید دستگاه هم بمونشید، میگید تا شمبه بگید
[02:01:03.480 --> 02:01:08.200]  به طور، این مرتبهش گفتید، سیاه میروند
[02:01:08.200 --> 02:01:09.520]  نه، خونش کاره، مثل قیبه
[02:01:09.520 --> 02:01:10.200]  آفتاره
[02:01:10.200 --> 02:01:11.160]  صفت بودنش رو میشه؟
[02:01:11.160 --> 02:01:14.320]  نه مثل کسبنده ای، باید از این جوانس قیله
[02:01:14.320 --> 02:01:17.260]  این بد نظیر مدترسه آب میشه، زرد میشه
[02:01:17.260 --> 02:01:20.320]  نه اینو طبیعا داریم، مثلا چهار پنج روزی این حالت هستیم
[02:01:20.320 --> 02:01:20.920]  درست
[02:01:20.920 --> 02:01:21.920]  دیگران نباشید
[02:01:21.920 --> 02:01:24.400]  نه چکره، پس اینو الان دست کنه تا شمبه
[02:01:24.400 --> 02:01:25.660]  بله بله تا شمبه
[02:01:25.660 --> 02:01:27.060]  میانتی با آزمایش چیز نداری؟
[02:01:27.060 --> 02:01:28.660]  نه نمیخواد
[02:01:28.660 --> 02:01:29.860]  قدرش هم اوکی بوده؟
[02:01:29.860 --> 02:01:31.820]  ۵۵ لبه مرسی بود من دیدم
[02:01:31.820 --> 02:01:32.160]  آه
[02:01:32.160 --> 02:01:33.580]  ۵۵ بود خوبش
[02:01:33.580 --> 02:01:35.580]  الان شیر خوب میخوره
[02:01:35.580 --> 02:01:38.000]  مادرش دیابت که نداشته دوران باران
[02:01:38.000 --> 02:01:39.360]  دوران بارداری داشتن
[02:01:39.360 --> 02:01:41.360]  بعدش دیگه توی بیمارستان چک کردن
[02:01:41.360 --> 02:01:42.040]  هم گفتم سکر
[02:01:42.040 --> 02:01:44.160]  نگه داشتن یه روز بخاطر امی که چک بشن
[02:01:44.160 --> 02:01:44.960]  خب پردردن
[02:01:44.960 --> 02:01:46.080]  قند پایین نداشتن
[02:01:46.080 --> 02:01:47.400]  اگر قند پایین میفتاد
[02:01:47.400 --> 02:01:48.920]  پشن نوشن گرد بچه
[02:01:48.920 --> 02:01:50.820]  شیر اینا پیشتر دیدید
[02:01:50.820 --> 02:01:53.160]  اگه شده یکم آب قندی چیزی آراد
[02:01:53.160 --> 02:01:56.360]  معمولا تو چه لحظه های اول مرزا افتخان میده
[02:01:56.380 --> 02:01:57.660]  بعد از چه لحظه های این مرحله...
[02:01:57.680 --> 02:01:59.160]  از توش هاستن نگهش داشتن
[02:01:59.180 --> 02:02:01.400]  خب اونو نگه داشتن، آزمایش هم اتمادن بازید
[02:02:01.420 --> 02:02:02.780]  بله آزمایش گرفتن
[02:02:02.800 --> 02:02:04.340]  نه، اون از اون پریده
[02:02:04.360 --> 02:02:05.320]  پریده، آره؟
[02:02:05.340 --> 02:02:06.140]  سلامانتی
[02:02:06.160 --> 02:02:09.080]  آره، لعنت کنه بوم زادمی
[02:02:09.100 --> 02:02:10.100]  آره
[02:02:10.120 --> 02:02:12.260]  دستگاه هم چون میخواد بر روشن کنن
[02:02:12.280 --> 02:02:14.760]  نه، البته بالا تست کردیم اینو
[02:02:14.760 --> 02:02:16.760]  بخواهم سمیت چیز کنه تمام کنید
[02:02:16.760 --> 02:02:18.760]  خوب بخواهی رو گفتنی
[02:02:18.760 --> 02:02:20.760]  دستگاه
[02:02:20.760 --> 02:02:22.760]  یه دستگاه خوب ببرید
[02:02:22.760 --> 02:02:24.760]  خوب هم استفاده کن خوب
[02:02:24.760 --> 02:02:26.760]  تو خونه شاید
[02:02:26.760 --> 02:02:28.760]  یه سری دکترهای خونگیه هستن
[02:02:28.760 --> 02:02:30.760]  خیلی هستن
[02:02:30.760 --> 02:02:32.760]  زنهای خیلی متخصص
[02:02:32.760 --> 02:02:34.760]  هرکی میاد یه حرفی میزنه
[02:02:34.760 --> 02:02:36.760]  پیشتون میکنه
[02:02:36.760 --> 02:02:38.760]  یکی میگه مادرش کره نخوره
[02:02:38.760 --> 02:02:40.760]  نمیدونم روغن زرد نخوره
[02:02:40.760 --> 02:02:42.760]  زفران نخوره
[02:02:42.760 --> 02:02:44.760]  این ها هیچ تاثیری نداره
[02:02:44.760 --> 02:02:46.760]  یعنی غذای مادر راحت باشه
[02:02:46.760 --> 02:02:48.760]  غذا هیچ تاثیری نداره
[02:02:48.760 --> 02:02:50.760]  نیمیدونه میگن یه لامپه مطبعی باشم
[02:02:50.760 --> 02:02:52.760]  هیچ تاثیری نداره این لامپایی نخواسته
[02:02:52.760 --> 02:02:54.760]  و اصلا هر فرقی که خانه میزنه
[02:02:54.760 --> 02:02:56.760]  این رو توجه نداره
[02:02:56.760 --> 02:02:58.760]  حالا این با فرمان هنو جدا نگهده
[02:02:58.760 --> 02:03:00.760]  تمام
[02:03:00.760 --> 02:03:02.760]  ما شمبه اشنا دوباره
[02:03:02.760 --> 02:03:04.760]  خوب اشنا سیفیدش کنیم
[02:03:04.760 --> 02:03:06.760]  با امیدوارم
[02:03:06.760 --> 02:03:08.760]  درست کنیم
[02:03:08.760 --> 02:03:12.760]  باید بیاریم شیرده ای بیاریمش بیرون دوباره بزنیم
[02:03:12.760 --> 02:03:14.760]  ببینیم اگه سفید هم بود بزنیم
[02:03:14.760 --> 02:03:17.760]  این اصلا کلا زیاد میخوره
[02:03:17.760 --> 02:03:20.760]  اشکال نداریم این سه تا کار داره
[02:03:20.760 --> 02:03:22.760]  خوابیدن زیاد همش خوابه
[02:03:22.760 --> 02:03:25.760]  خوردن و پیپی کردن
[02:03:25.760 --> 02:03:30.760]  منظورم از زیاد میخوره یعنی اصلا شاید دو ساعت فقط بشست به من
[02:03:30.760 --> 02:03:32.760]  نه اون نیم ساعت که میخوره
[02:03:32.760 --> 02:03:34.760]  از این نیم ساعت
[02:03:34.760 --> 02:03:37.760]  دیگه فایده این از روانی داره مک میزنه
[02:03:37.760 --> 02:03:39.760]  ولی اگه مثلا نیم ساعت خورد
[02:03:39.760 --> 02:03:42.760]  گرفتین دیدین خیلی گریه میکنه شاید شیرت کمه
[02:03:42.760 --> 02:03:43.760]  قندین پایینه
[02:03:43.760 --> 02:03:46.760]  یه مقدار شیرخش درست کنین با شیشه
[02:03:46.760 --> 02:03:48.760]  با شیشه تو دهره بچه نزده
[02:03:48.760 --> 02:03:50.760]  چون بردادر بشه سینه رو نمیگرد
[02:03:50.760 --> 02:03:53.760]  با قاشوق با شیشه که درست کردین بهش بده
[02:03:53.760 --> 02:03:56.760]  اگه نیم ساعت دادی دیدین بازم سینه میخواد گریه میکنه
[02:03:56.760 --> 02:04:03.260]  شما شیخش و کمکی رو بهش میدید اگه مثلا خورد و بعد دینا آروم شد خوابی نیمی برده
[02:04:03.260 --> 02:04:05.260]  این کفاخ نکرده اینا
[02:04:05.260 --> 02:04:09.760]  یه موقع است که سیره ولی میخواد مک بزرگه اون با شیخش کمی نیمی کنه
[02:04:09.760 --> 02:04:14.760]  اها بله این درد هم احتمال بوده برای باکسنش اینا باشه چون بیترار بود باکسنگی داره
[02:04:14.760 --> 02:04:17.760]  نه معمولا درد نداره باکسن زخم میشه اینجا اوفونه
[02:04:17.760 --> 02:04:20.760]  اینجوری از اینجوری خیلی بیقراره میکنه
[02:04:20.760 --> 02:04:25.760]  پایشو میکشید اینا حالت رو پر باقیه
[02:04:25.760 --> 02:04:29.760]  پای رو تو زمان رحم جمع بوده
[02:04:29.760 --> 02:04:32.760]  پای رو یکم میکشید که لاستیکش بوده جیب میزن
[02:04:32.760 --> 02:04:34.760]  باید یه چیزی هم که هست
[02:04:34.760 --> 02:04:37.760]  گنداخ نمیکنیمش بلی موقع خواب میبندیمش دستو پشن
[02:04:37.760 --> 02:04:40.760]  اشکال نداره بعضی فشار میبندن آروم میشه
[02:04:40.760 --> 02:04:42.760]  اونا دو دفعه این کار رو بگیرم
[02:04:42.760 --> 02:04:43.760]  اشکال نداره
[02:04:43.760 --> 02:04:47.260]  نه اونکه فشار میاد روی شکم نفخش کم میشه
[02:04:47.260 --> 02:04:50.260]  مثلا اگر این درد دلپیچه نفخ دارن
[02:04:50.260 --> 02:04:52.760]  چند روز کسان نمیتونیم ببندیم باید زیر دستگاه بزنیم
[02:04:52.760 --> 02:04:56.260]  آره نه زیر دستگاه بزنیم اگر زیر دستگاه باید نمیستون قرص رو بهش بدیم
[02:04:56.260 --> 02:04:58.260]  انگر زیر دستگاه بزنیم
[02:04:58.260 --> 02:04:59.260]  آره آفرادیم
[02:04:59.260 --> 02:04:59.760]  مرسی
[02:05:00.000 --> 02:05:02.000]  شکر میکنم، را خدمت مرسی کنید.
[02:05:02.000 --> 02:05:04.000]  خشک کنم، خدا نگهده.
[02:05:04.000 --> 02:05:06.000]  ممنونم، خسته را بید.
[02:05:06.000 --> 02:05:08.000]  خامسمی، سه شب دستگاه به آقای برزاکشن بشو.
[02:05:08.000 --> 02:05:10.000]  مجرم کردم.
[02:05:10.000 --> 02:05:12.000]  خوشید.
[02:05:16.000 --> 02:05:18.000]  بفهم.
[02:05:18.000 --> 02:05:20.000]  سلامتا شما، خوبه؟
[02:05:20.000 --> 02:05:22.000]  ببستی درم بزرگ داری؟
[02:05:22.000 --> 02:05:24.000]  بزرگ داری؟
[02:05:24.000 --> 02:05:26.000]  خوبه، ببستی درم بزرگ داری؟
[02:05:26.000 --> 02:05:28.000]  خامسمی؟
[02:05:28.000 --> 02:05:30.000]  و بده از این پایین
[02:05:30.000 --> 02:05:32.000]  صرفه های خیلی برگزاره
[02:05:32.000 --> 02:05:34.000]  صرفه های شدید دیگه؟
[02:05:34.000 --> 02:05:36.000]  کم
[02:05:36.000 --> 02:05:38.000]  آبریزش؟
[02:05:38.000 --> 02:05:40.000]  خیلی کم داره
[02:05:40.000 --> 02:05:42.000]  خسخ سینه؟
[02:05:42.000 --> 02:05:44.000]  چند مایشه؟
[02:05:44.000 --> 02:05:46.000]  شش مایشه
[02:05:46.000 --> 02:05:48.000]  دارو چیزی هم دادی؟
[02:05:48.000 --> 02:05:50.000]  استامینوفان
[02:05:50.000 --> 02:05:52.000]  دارو خوردنش چجوریه؟
[02:05:52.000 --> 02:05:54.000]  شرح خوردن
[02:05:54.000 --> 02:05:56.000]  بزن باید تشکر بزنید
[02:05:58.000 --> 02:06:03.000]  خوب شما این برگاه استی؟ این طرف
[02:06:03.000 --> 02:06:10.000]  سلام آقای سمیت کس میشه؟
[02:06:10.000 --> 02:06:12.000]  مرسی
[02:06:12.000 --> 02:06:14.000]  مرسی آقای سمیت کل
[02:06:28.000 --> 02:06:30.000]  درشون قبر گردیم
[02:06:35.000 --> 02:06:37.000]  باید باشیم اوه محضور
[02:06:37.000 --> 02:06:53.000]  این شامپوهای زد بخارش ایروکس میگیدید کودکان
[02:06:53.000 --> 02:06:59.000]  این شامپوهای زد بخارش سر افغان گیرند و از این همه اگزما دارند
[02:06:59.000 --> 02:07:05.000]  شانپوز یک عقصه زده شونه زده خوارشه سر کدکانه
[02:07:05.000 --> 02:07:09.000]  خب هانسمی این
[02:07:09.000 --> 02:07:11.000]  بله
[02:07:11.000 --> 02:07:13.000]  پیسیه بکن
[02:07:13.000 --> 02:07:15.000]  من دارو بلاشونی نیستم
[02:07:15.000 --> 02:07:19.000]  شعبتاش رو زده بار باشه با مربع خوری
[02:07:19.000 --> 02:07:21.000]  اگه خیلی همچیزه یک دوت آنکول بینیسن
[02:07:21.000 --> 02:07:23.000]  نه آنکول نه
[02:07:23.000 --> 02:07:25.000]  شعبتاش بزرگ هم واسه بزرگ آنکول زودتر بکن شد
[02:07:25.000 --> 02:07:27.000]  نه
[02:07:27.000 --> 02:07:37.000]  از همین فون داریم فون ها؟
[02:07:37.000 --> 02:07:42.000]  باشید، در، اینجا بذارید
[02:07:42.000 --> 02:07:53.000]  هفت کنونی
[02:07:53.000 --> 02:07:55.000]  تمام
[02:07:55.000 --> 02:07:57.000]  خدمت شما
[02:07:57.000 --> 02:07:59.000]  تمام
[02:07:59.000 --> 02:08:01.000]  دارم اشون میشه؟
[02:08:01.000 --> 02:08:03.000]  بله بله بیاریم
[02:08:03.000 --> 02:08:05.000]  باید شیرم رو برم برم برم
[02:08:05.000 --> 02:08:09.000]  بفرمایید تا روشی رو برسیم
[02:08:09.000 --> 02:08:11.000]  خب این
[02:08:11.000 --> 02:08:13.000]  این که برای فیقراریش روزی 3 وقت
[02:08:13.000 --> 02:08:15.000]  اینم هر 8 ساعت
[02:08:15.000 --> 02:08:19.000]  چند کیلو وردی شد؟
[02:08:19.000 --> 02:08:21.000]  3 کیلو 700 روزی که
[02:08:21.000 --> 02:08:25.000]  این روزی یک و نیستیستیم، یه بار زرگار
[02:08:25.000 --> 02:08:29.000]  این هم خواهید صرف شده باشید، سه بار پاشوغ مارکا بخورید
[02:08:29.000 --> 02:08:32.000]  هفته بینیم، هفته نیسته خودتون
[02:08:32.000 --> 02:08:35.000]  شما خوش بخورید، خدا نگرد
[02:08:51.000 --> 02:09:20.980]  موسیقی در موسیقی
[02:09:21.000 --> 02:09:47.000]  موسیقی
[02:09:47.000 --> 02:09:49.000]  خیلی شما دردک برویم
[02:09:49.000 --> 02:09:51.000]  خیلی شما خیلی شما خیلی شما
[02:09:51.000 --> 02:09:53.000]  خیلی شما دردک برویم
[02:09:53.000 --> 02:09:55.000]  خیلی شما دردک برویم
[02:09:55.000 --> 02:09:57.000]  خیلی شما دردک برویم
[02:09:57.000 --> 02:09:59.000]  حالا میاد دو سه دقیقه در پایین
[02:09:59.000 --> 02:10:01.000]  حالا میاد دو سه دقیقه در پایین
[02:10:00.000 --> 02:10:25.000]  موسیقی
[02:10:25.000 --> 02:10:27.000]  سلام بخونم
[02:10:27.000 --> 02:10:29.000]  چند روز بخونیم؟
[02:10:29.000 --> 02:10:31.000]  جوان میخوام بیاون؟
[02:10:31.000 --> 02:10:33.000]  نه نه کار در خدمت هم بخونیم
[02:10:33.000 --> 02:10:37.000]  دختر ما دیدو پری روز آوردن پیشتون
[02:10:37.000 --> 02:10:39.000]  پری روز که تکیه پری هست
[02:10:39.000 --> 02:10:41.000]  پری روز آوردن پیشتون
[02:10:41.000 --> 02:10:43.000]  به هر دیگر بی بلا آوردن
[02:10:43.000 --> 02:10:45.000]  به هر استفراغی
[02:10:45.000 --> 02:10:49.000]  برای دیگر از همون روز داروهایشان بهش میده ما
[02:10:49.000 --> 02:10:53.000]  برای دیشب خیلی شریف دارو باید آورد
[02:10:53.000 --> 02:10:59.000]  بود اینکه همون بالا آور دشت بده به خاطر من مثلا ندادم بهش
[02:10:59.000 --> 02:11:05.000]  بعد که دیشتر بالا آور دوار داشتدم بلکه باز ببارو صبح هم بالا آور باید که داروشو بگیرم
[02:11:05.000 --> 02:11:08.000]  بعد دیگه ولی خب اصحاب کنن نشده
[02:11:08.000 --> 02:11:09.000]  خوبه
[02:11:09.000 --> 02:11:14.000]  بعد افتاس می کنم که انگار داره فرما می کنه یا گرمش خلطیه
[02:11:14.000 --> 02:11:16.000]  یک زرفه می زنه؟
[02:11:16.000 --> 02:11:20.000]  یک چند تا عدسه زن یک چند تا که بیرون شد آدم آور شد
[02:11:20.000 --> 02:11:22.000]  خب داروی چی دارن می دینی؟
[02:11:22.000 --> 02:11:24.000]  یا روی یه دونه باستی حالت تراشت رو بگیریم
[02:11:24.000 --> 02:11:26.000]  نه اسماشون هکس نگرفتیم با موبایل ای کنیم
[02:11:26.000 --> 02:11:28.000]  متران بود
[02:11:28.000 --> 02:11:30.000]  مترانیدازول
[02:11:30.000 --> 02:11:32.000]  یه دونه مترانیدازول
[02:11:32.000 --> 02:11:34.000]  یه دونه آندرامین
[02:11:34.000 --> 02:11:36.000]  و یه دونه
[02:11:36.000 --> 02:11:38.000]  آردیسیکلومین
[02:11:38.000 --> 02:11:40.000]  بیقرار بوده
[02:11:40.000 --> 02:11:42.000]  خیلی بیقراری میکرد
[02:11:42.000 --> 02:11:44.000]  و تور کرد
[02:11:44.000 --> 02:11:46.000]  من خودم بهش استمیدون
[02:11:46.000 --> 02:11:48.000]  من ریست که میشن کلن بد اخلاق هست
[02:11:48.000 --> 02:11:50.000]  فقط میگن مارو بغل کنید راه
[02:11:50.000 --> 02:11:52.000]  خب الان تب اینا داره؟
[02:11:52.000 --> 02:11:54.000]  الان صبح یکم بدنش داره
[02:11:54.000 --> 02:11:55.000]  نه تب اونو می کنی؟
[02:11:55.000 --> 02:11:57.000]  آره سی و شیش و نیم سی و هم
[02:11:57.000 --> 02:11:59.000]  نه اون تب نیست
[02:11:59.000 --> 02:12:01.000]  سی شیش و نیم سی هفت و نیم
[02:12:01.000 --> 02:12:03.000]  بالای سی هفت و نیم؟
[02:12:03.000 --> 02:12:05.000]  نه سی هشت و نیم بود
[02:12:05.000 --> 02:12:07.000]  نه تب نیم سی هشت تب
[02:12:07.000 --> 02:12:09.000]  نه سی هفت و نیم بود
