================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۰۸_۱۳۰۰۰۰.wav
Language    : fa
[00:30:32.000 --> 00:30:35.000]  من به خانم سمیگی گفتم یه حساب چیز بده
[00:30:35.000 --> 00:30:39.000]  یه بچه ها رو بیایی بخونیم زنگ
[00:30:39.000 --> 00:30:43.000]  آره بعد خانم سمیگی هم به بچه های دارو خانه گفتید
[00:30:43.000 --> 00:30:45.000]  اینجوریه به حواس کنی جمعه تن
[00:30:45.000 --> 00:30:48.000]  چون نوزادن بچه هم دیگه اینا
[00:30:48.000 --> 00:30:50.000]  آفرین
[00:30:50.000 --> 00:30:58.000]  مثلا مریض اومده ما مثلا کرتون مکسور رو بودشیم شهرت رو حساب کرده اینا ولی شهرت یادش را ازش بگذاره
[00:30:58.000 --> 00:31:07.000]  خوب؟ آره بی بچه ها رو آفره بعد یکیشون هست خیلی خط خوب می نویسه
[00:31:07.000 --> 00:31:13.000]  آره من می بینم خط خیلی خوبه یکیشون هست بنده خدا می نویسه ولی خیلی ویز می نویسه
[00:31:13.000 --> 00:31:16.000]  مثلا هشتا اینقدر کچولو میمیسه
[00:31:16.000 --> 00:31:21.000]  آره بگو یکم این هشت و شیش و عددها رو بزرگ میمیسه اینا
[00:31:21.000 --> 00:31:27.000]  سپاس کنم ببخشین دوز جماعه در ضرورت بیتر شدن همکار ما و کار داروخانه
[00:31:27.000 --> 00:31:32.000]  داروخانه ملیزا چیز نشن دیگه این داروخانه اینجوری هست
[00:31:32.000 --> 00:31:35.000]  خواهش میخوام من در خدمت هستم الان میاد خدمت تو خواهش باش
[00:31:35.000 --> 00:31:37.000]  خواهش باش
[00:31:37.000 --> 00:31:39.000]  با این داروخانه من با دکتر صحبت کردم
[00:31:39.000 --> 00:31:42.000]  درسته این ها برو بگیر شهر بردشون
[00:31:42.000 --> 00:31:43.000]  خرد کشیده بیدید
[00:31:43.000 --> 00:31:45.000]  آره آره من خرد کشیدم بردشون بگیر
[00:31:45.000 --> 00:31:46.000]  بردشون بیدید
[00:31:46.000 --> 00:31:48.000]  برای سلامت بشید
[00:31:48.000 --> 00:31:49.000]  برای روز شما
[00:31:49.000 --> 00:31:51.000]  برای دختر آن چی کنید؟
[00:31:51.000 --> 00:31:54.000]  چی شده؟ ماشالله باید کنترل آبادی
[00:31:54.000 --> 00:31:56.000]  سنی چقدر؟
[00:31:56.000 --> 00:31:59.000]  هشت ماهش تموم شده، هشت ماه و شش اف روزشه
[00:31:59.000 --> 00:32:01.000]  هشت ماه و شش اف روزشه برای کنترل
[00:32:01.000 --> 00:32:04.000]  بقیه تمرگرد وزن شمکلی بوده؟
[00:32:04.000 --> 00:32:07.000]  سه کلی و هفت سخت بوده
[00:32:07.000 --> 00:32:09.000]  سخت به شکل بوده؟
[00:32:09.000 --> 00:32:11.000]  نمیدونی؟ نه
[00:32:11.000 --> 00:32:15.000]  خب، میتونید اول بزن شروع کنیم
[00:32:15.000 --> 00:32:20.000]  بعد آباده میتونید، من شیر خشکم، نانه دو دیگه، حسن داروخونه ها نمیمیادن
[00:32:20.000 --> 00:32:25.000]  خب، اشکال نداره، به بلاک دو بیدی، گیگوز دو بیدی
[00:32:25.000 --> 00:32:26.000]  ترقی نداره چشم بودی؟
[00:32:26.000 --> 00:32:29.000]  نه، نه، نه، نه، شرکت دیگه
[00:32:29.000 --> 00:32:30.000]  این یه دیگه مثلا می کنه
[00:32:30.000 --> 00:32:31.000]  هشت و شهستر
[00:32:31.000 --> 00:32:32.000]  آره
[00:32:32.000 --> 00:32:34.000]  انا شیر مادر می کنه وزنن خوبه
[00:32:34.000 --> 00:32:35.000]  شیر خوش می کنه
[00:32:35.000 --> 00:32:36.000]  شیرو؟
[00:32:36.000 --> 00:32:38.000]  اونا شیر خوش می کنه
[00:32:38.000 --> 00:32:40.000]  کلن شیرو خوش می کنه شیر مادر می کنه
[00:32:40.000 --> 00:32:41.000]  نه
[00:32:44.000 --> 00:32:47.000]  خواهید شما محبت این بالا سرش رو از کش
[00:32:47.000 --> 00:32:48.000]  این طرف کارو
[00:32:52.000 --> 00:32:53.000]  صورتش خوشگی نمی می زنی
[00:32:53.000 --> 00:32:55.000]  نه این آفتار می کنه اینجا
[00:32:55.000 --> 00:32:58.000]  آره این نرفاننده یا ضد آفتار کدکان
[00:32:58.000 --> 00:33:00.000]  این بزن چون پستش حساس هست
[00:33:00.000 --> 00:33:02.000]  یه ذره افتاق مبارک همیشه خیلی میزنی؟
[00:33:02.000 --> 00:33:04.000]  آره اینو حتما بزن باید اینو لکه میشه صورتش
[00:33:04.000 --> 00:33:06.000]  خون باش بینیست ما
[00:33:06.000 --> 00:33:08.000]  یه ذره افتاق خوب بزنیم
[00:33:08.000 --> 00:33:10.000]  محسوس بزنیم
[00:33:14.000 --> 00:33:16.000]  تا وایدو پیس سایلاک نمیتونیم بزنیم؟
[00:33:16.000 --> 00:33:18.000]  آره تو هشماری دیگر آره
[00:33:18.000 --> 00:33:20.000]  آره هشماری کمول شده
[00:33:20.000 --> 00:33:22.000]  خیلی آره میتونیم سایلاک برای حق نمیدونیم
[00:33:22.000 --> 00:33:24.000]  خواجب زنم
[00:33:24.000 --> 00:33:26.000]  بسکویت مادر هم میتونید بدید
[00:33:26.000 --> 00:33:28.000]  بسکویت مادر آره میشه داری
[00:33:28.000 --> 00:33:30.000]  باید با آب بلند باید برد
[00:33:30.000 --> 00:33:32.000]  با آب بلند بشید کنید ببین
[00:33:32.000 --> 00:33:36.000]  چند تا قضایی است که زیر یک سال نباید اصلا بدید
[00:33:36.000 --> 00:33:39.000]  یکی سیفیده پخمون مرده
[00:33:39.000 --> 00:33:41.000]  ندادن تا مردش بشید
[00:33:41.000 --> 00:33:45.000]  یکی مرکبات مثل نارنگیر، پرداغار، کیوی
[00:33:45.000 --> 00:33:47.000]  چهه برده
[00:33:47.000 --> 00:33:49.000]  همچنان خوبه
[00:33:49.000 --> 00:33:51.000]  بعد یکی ماهی، یکی اسفناش
[00:33:51.000 --> 00:33:52.000]  نه نه نه
[00:33:52.000 --> 00:33:59.000]  این پاش رو برگه غذا اگر نرم باشه و راحت بتونین از این زنون نگهده
[00:33:59.000 --> 00:34:02.000]  کسی بهش میده درست درست میکنه
[00:34:02.000 --> 00:34:05.000]  پاش صافیه این بهش کنه
[00:34:05.000 --> 00:34:07.000]  خستشون
[00:34:07.000 --> 00:34:09.000]  خوب عالی
[00:34:09.000 --> 00:34:11.000]  خلش دارید
[00:34:11.000 --> 00:34:14.000]  در واقع فقط چون آف درموشی زنان واقعی میاد
[00:34:14.000 --> 00:34:16.000]  نه نه اونو داریم
[00:34:16.000 --> 00:34:17.000]  حساسیته
[00:34:17.000 --> 00:34:19.000]  یا همون میبرنه
[00:34:19.000 --> 00:34:21.720]  میاد صفی ریافتن مارا شده میاد
[00:34:21.720 --> 00:34:26.600]  نه اونا کم آبریزش مهم نیست اینا خب
[00:34:26.600 --> 00:34:34.880]  ببین همون نانیه خوبه
[00:34:34.880 --> 00:34:38.040]  ببلا گیگوز اینا همه خوبه
[00:34:38.040 --> 00:34:40.280]  هران نانیه به جا دور میشه دار
[00:34:40.280 --> 00:34:44.040]  آره ببین از شش ماه تا یک سال نانسته
[00:34:44.040 --> 00:34:46.040]  از یک سال به بالا نانسته
[00:34:46.040 --> 00:34:51.040]  خانسمی یک زرت آفتام داشتیم دادیم؟
[00:34:51.040 --> 00:34:53.040]  آره دادیم بودیم
[00:34:53.040 --> 00:34:54.040]  دادیم آخر
[00:34:54.040 --> 00:34:58.040]  این زرت آفتام اینجا بود اسپیسش خوب بود این رو دادیم این رو خوب
[00:34:58.040 --> 00:34:59.040]  به دختر حافظ رو داشتیم
[00:34:59.040 --> 00:35:00.040]  آه آه آه آخر
[00:35:00.000 --> 00:35:06.000]  خب، ارزم بزرگ خدمتون که از این دارو خانه این محسوس کدکانش رو بید.
[00:35:06.000 --> 00:35:17.000]  داروی نیاز نداره، شرایط رشدیش و تکابلیش سالمه بچه، الان مشکل نداره، فقط صورتشو حتما زده افتاح بزنیدیم.
[00:35:17.000 --> 00:35:21.000]  خوش تحساسی داره و این همه لکاها بوده که از سیاره باشه.
[00:35:21.000 --> 00:35:23.000]  باید شیر خشک بیدن، برای اون باید...
[00:35:23.000 --> 00:35:26.000]  آه، شیر خشک، ببین مردم برای تون میدیسم.
[00:35:26.000 --> 00:35:27.000]  شیره دید؟
[00:35:27.000 --> 00:35:30.240]  شیر و خشک اسماشون میبینیم سمیرادتون میره
[00:35:30.240 --> 00:35:33.160]  تون هشت مایی بیر به بلاک دو
[00:35:33.160 --> 00:35:35.760]  گیگوزه دو
[00:35:35.760 --> 00:35:39.720]  خب نانم که پیدا نیمیشه
[00:35:39.720 --> 00:35:41.760]  مختامیل
[00:35:41.760 --> 00:35:44.360]  دو خب
[00:35:44.360 --> 00:35:46.840]  آیا خواجه اینا
[00:35:46.840 --> 00:35:52.160]  یک و دوشت اختلافش چند بیمی گرم آهنگی که بیم اضافه کردن
[00:35:52.160 --> 00:35:54.240]  دو شش مایی به آهنگ
[00:35:54.240 --> 00:36:04.240]  ببین اونجوری دید. یه مدر مدر سسول بازی را آوردن که کلاسش را یک بزرگ، دو بزرگ، زیر بزرگ
[00:36:04.240 --> 00:36:09.240]  و بعد دیگر ما توی شیر خشک دو آهنگ داریم، مرتی بیتامین ما اینقدر درخواهیم
[00:36:09.240 --> 00:36:14.240]  خیلی مفهوم نداره. طبعا یه شیر خشک را تمامی خوردن و همه روش می کردن
[00:36:14.240 --> 00:36:20.240]  الان برای تجاری کار می کنیم. که مردم را توی بندار خودشون داشته باشن
[00:36:20.240 --> 00:36:24.480]  باشم تو یک و دو روزش. مثل کنکوردی کتاب های صبز و زرد و...
[00:36:24.480 --> 00:36:27.000]  پس اونجوریش من نانی قومت دیگه آوردم.
[00:36:27.000 --> 00:36:30.120]  آره نانی یک دوره. به نظر من آهن و ویتامینش هم که میدیدید.
[00:36:30.120 --> 00:36:30.620]  آره.
[00:36:30.620 --> 00:36:31.120]  تمام.
[00:36:31.120 --> 00:36:31.620]  چی بود؟
[00:36:31.620 --> 00:36:32.120]  چی بود؟
[00:36:32.120 --> 00:36:32.620]  چی بود؟
[00:36:32.620 --> 00:36:33.120]  چی بود؟
[00:36:33.120 --> 00:36:33.620]  چی بود؟
[00:36:33.620 --> 00:36:34.120]  چی بود؟
[00:36:34.120 --> 00:36:34.620]  چی بود؟
[00:36:34.620 --> 00:36:35.120]  چی بود؟
[00:36:35.120 --> 00:36:35.620]  چی بود؟
[00:36:35.620 --> 00:36:36.120]  چی بود؟
[00:36:36.120 --> 00:36:36.620]  چی بود؟
[00:36:36.620 --> 00:36:37.120]  چی بود؟
[00:36:37.120 --> 00:36:37.620]  چی بود؟
[00:36:37.620 --> 00:36:39.620]  آهنگ ها خوبی هستند اونا با کیفی هستند
[00:36:39.620 --> 00:36:43.620]  این شیخ و شاید دویی که هستون بازار هم من نوشتم اگه خواستید
[00:36:43.620 --> 00:36:45.620]  دست شما دست شما
[00:37:07.620 --> 00:37:27.620]  موسیقی
[00:37:27.620 --> 00:37:57.620]  برنامه از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر از بیشتر ا
[00:37:57.620 --> 00:37:59.620]  روزی دوار میدیم
[00:37:59.620 --> 00:38:01.620]  این خوشماننده
[00:38:01.620 --> 00:38:03.620]  یک ماه ش دیگه درسته؟
[00:38:03.620 --> 00:38:05.620]  روزی یک و نیم سی سی
[00:38:05.620 --> 00:38:07.620]  یعنی یک و نیم قطعه چکان
[00:38:07.620 --> 00:38:09.620]  پرد
[00:38:09.620 --> 00:38:11.620]  بعد یه دانو پرد یه نصفه
[00:38:11.620 --> 00:38:13.620]  اینم هشت ساعت پشت قطعه
[00:38:13.620 --> 00:38:15.620]  اینم هشت ساعت پشت قطعه
[00:38:15.620 --> 00:38:17.620]  هشت ساعت
[00:38:17.620 --> 00:38:19.620]  یه هاشوگه مرافقه
[00:38:19.620 --> 00:38:21.620]  درسته
[00:38:21.620 --> 00:38:23.620]  درسته
[00:38:23.620 --> 00:38:25.620]  برد شما
[00:38:25.620 --> 00:38:27.620]  باید برسید
[00:38:55.620 --> 00:39:23.620]  موسیقی
[00:39:23.620 --> 00:39:52.620]  موسیقی
[00:39:52.620 --> 00:39:59.980]  موسیقی
[00:40:00.000 --> 00:40:29.980]  موسیقی در مطب پزشکی
[00:40:30.000 --> 00:40:40.000]  موسیقی
[00:41:00.000 --> 00:41:07.620]  بفهم
[00:41:07.620 --> 00:41:09.180]  سلام بابا جان
[00:41:09.180 --> 00:41:10.840]  خوشموندی
[00:41:10.840 --> 00:41:12.360]  بچه دوست کنید
[00:41:12.360 --> 00:41:13.760]  درخواهی یوگه شده باشید
[00:41:13.760 --> 00:41:14.880]  اشاله های بچه ها
[00:41:14.880 --> 00:41:16.340]  زیر دستگاه خوب خابیده
[00:41:16.340 --> 00:41:18.300]  بچه خوب خابه
[00:41:18.300 --> 00:41:20.760]  خوب خواهد روشو
[00:41:20.760 --> 00:41:22.500]  چند شب بزشتیم؟
[00:41:22.500 --> 00:41:23.080]  سه شب
[00:41:23.080 --> 00:41:24.960]  دیگه باید تنبه شده باشید
[00:41:24.960 --> 00:41:25.600]  اشاله
[00:41:25.600 --> 00:41:26.940]  خواهد خانم
[00:41:26.940 --> 00:41:30.940]  نه نه نافش خودش
[00:41:30.940 --> 00:41:32.940]  نه نه نافش خود برای اصلا
[00:41:32.940 --> 00:41:35.940]  یکم قرمزه یک پوماتیدی سببش
[00:41:35.940 --> 00:41:39.940]  برای این سفید شده برنش کاملا
[00:41:39.940 --> 00:41:41.940]  سوالی دوست دست سوال
[00:41:41.940 --> 00:41:42.940]  ده دوست دست سوال
[00:41:42.940 --> 00:41:43.940]  دشتر هر چند دست سوال
[00:41:43.940 --> 00:41:49.940]  این پاش چیز نفر که بیداری نفر دکتر نوکرده
[00:41:49.940 --> 00:41:53.940]  چیه؟ شرکتی برای مالش محاولی شد
[00:41:53.940 --> 00:41:57.700]  بعد ما این پای چرخش در خارج یاد داخل داریم میگن ماساج بدیم
[00:41:57.700 --> 00:42:00.180]  مثلا این پای میگن یه بار ما این پای میدیم
[00:42:00.180 --> 00:42:01.180]  این پاش بوده
[00:42:01.180 --> 00:42:02.180]  نه نه این پاش بوده
[00:42:02.180 --> 00:42:03.180]  این بچه بوده
[00:42:03.180 --> 00:42:04.180]  نه نه چیزی بیرون نمیدونی
[00:42:04.180 --> 00:42:05.180]  نه نه این پاش بوده
[00:42:05.180 --> 00:42:06.180]  نه این پاش بوده
[00:42:06.180 --> 00:42:08.180]  ببین پای الان این پای که خوبه
[00:42:08.180 --> 00:42:10.180]  اینو یه نقدر به زاویه این باید چرخش داریم
[00:42:10.180 --> 00:42:12.180]  یه کم باید ماساج بدن
[00:42:12.180 --> 00:42:13.180]  تا خوبشی
[00:42:13.180 --> 00:42:14.180]  چیز خاصی نیست
[00:42:14.180 --> 00:42:20.180]  این نیست، باید ماساج بدیم، ببینیم ماساج مخالفه، این هرون این یه مدار زاویه داره از اینجا
[00:42:20.180 --> 00:42:30.180]  اینو بعد یک کم ماساج بدید، با به مرور خوب میشه، باز هم یه متخصص و ارتفاع هم ببینه، اشخالی نداره، برای چیز مهمی نباشه
[00:42:30.180 --> 00:42:41.180]  این ششن، یکی نیستی خونی داره، یه لکه قیمه صورتی، بلوی، رنگ، آجوری، اینو املاد صرفات آمورفه
[00:42:41.180 --> 00:42:44.000]  یکی دو لکه مثلا رای گرمین گل
[00:42:44.000 --> 00:42:45.760]  سرخ و سرخ نیست
[00:42:45.760 --> 00:42:47.760]  آجوری که شما بودید
[00:42:47.760 --> 00:42:49.760]  نه مشکلی نداره دیگه
[00:42:49.760 --> 00:42:51.760]  جا نه برگره چیزش بوده
[00:42:51.760 --> 00:42:53.760]  برنامه آفشم گفته که کنی
[00:42:53.760 --> 00:42:55.760]  یک اماده بله تتراسیکی
[00:42:55.760 --> 00:42:58.760]  برنامه نفتگی ها فیلن نداره گرم
[00:42:58.760 --> 00:42:59.760]  نه نیاز نداره
[00:42:59.760 --> 00:43:01.760]  یکی باوان هایی که میگیره این هم که طبیعی هست
[00:43:01.760 --> 00:43:03.760]  این فشار و این چیزها نه
[00:43:03.760 --> 00:43:08.260]  بچه سر صدایی باید 3-4 ساعتی جیغی بزنه اگر ندارن
[00:43:08.260 --> 00:43:09.760]  یکمانه بی غراری میبونه
[00:43:09.760 --> 00:43:13.760]  نه اون آدم دیگه نکنه اصلا با کنششون نده غیرات نیست
[00:43:13.760 --> 00:43:17.260]  چنده برم بد بخونست؟ مهم نیست؟
[00:43:17.260 --> 00:43:17.760]  جان؟
[00:43:17.760 --> 00:43:20.260]  آه پاش نه باید بچه ها سی که از بچه ها اینجوری مادرینه
[00:43:20.260 --> 00:43:24.260]  باید یه ارتپیت ببینید چون بچه دیگه دقیقا چه بررسیب شده
[00:43:24.260 --> 00:43:26.260]  چه خاص یادتو پیشنان میبینی؟
[00:43:26.260 --> 00:43:28.260]  فقط ماساج یکم خواهش میشه
[00:43:28.260 --> 00:43:29.260]  با مکان روتور خاصی میشن؟
[00:43:29.260 --> 00:43:32.260]  نه یک ارتر ارتفعی نمیتونه چیز کنه
[00:43:32.260 --> 00:43:34.260]  باید یک تیمی پیانو برلم کم کنه
[00:43:34.260 --> 00:43:35.260]  که اش میگیره
[00:43:35.260 --> 00:43:36.260]  یکو بخوادر بسترگ بودن
[00:43:36.260 --> 00:43:38.260]  یک مرحله دیگه باید خواهد دیوید
[00:43:38.260 --> 00:43:40.260]  بچه ها سه مرحله سراب
[00:43:40.260 --> 00:43:41.260]  اشکال نده
[00:43:41.260 --> 00:43:42.260]  ببرن؟
[00:43:42.260 --> 00:43:43.260]  ببرن
[00:43:43.260 --> 00:43:44.260]  این نوی چیکور چیز خاصی نیست؟
[00:43:44.260 --> 00:43:45.260]  لکه یک هر از همه؟
[00:43:45.260 --> 00:43:46.260]  نه نه
[00:43:46.260 --> 00:43:47.260]  اونا خون نیست
[00:43:56.260 --> 00:44:00.260]  نخش بهشم با مشکل نداره بین بیقراری ها شما مشکل نیست
[00:44:00.260 --> 00:44:02.260]  نخش بهشم به هیچی نخش بگیر
[00:44:02.260 --> 00:44:04.260]  نه بگیر میشه چیزی نه باید بگیر میشه
[00:44:04.260 --> 00:44:06.260]  نه میبین اگر شدیده بگیر دارو بسان
[00:44:06.260 --> 00:44:08.260]  اگر کم نمی کنه یکم
[00:44:08.260 --> 00:44:10.260]  همون شیر کردن همون از یک سینا بگیر
[00:44:10.260 --> 00:44:12.260]  خواهی کم نیم خواهد سینه رو بگیره
[00:44:12.260 --> 00:44:16.260]  همون نکه سینه یا کلخت یا خورده
[00:44:16.260 --> 00:44:18.260]  بچه دوست نداره بگیره بلد با اقرافی
[00:44:18.260 --> 00:44:48.260]  اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه اوه ا
[00:44:48.260 --> 00:45:00.000]  اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا برد
[00:45:00.000 --> 00:45:30.000]  از اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداری
[00:45:30.000 --> 00:45:42.000]  موسیقی
[00:46:00.000 --> 00:46:05.000]  بله دوستان، روش تجربه بدترین روش باغداری
[00:46:05.000 --> 00:46:09.000]  یعنی که من خودم هر کار رو تجربه بکنم بسیار اشتباهه
[00:46:09.000 --> 00:46:12.000]  اون رو زرمایتون رو هدر میدید
[00:46:12.000 --> 00:46:16.000]  و هزینه ی بسیار کمتر بیقی از تجربه دیگران استفاده بکنیم
[00:46:30.000 --> 00:46:32.000]  موسیقی
[00:47:00.000 --> 00:47:20.000]  موسیقی
[00:47:20.000 --> 00:47:25.580]  یک، چیزی رو تعمل نداریم. اگر یک چیزی رو تغییر نمیره یه ایرانی هست.
[00:47:26.000 --> 00:47:30.500]  فکر نکنید که اگر یک چیزی رو نداریم خود بخوند و هیچ چیزی خود به خود درست نمیشه.
[00:47:30.880 --> 00:47:32.820]  هیچ چیزی خود به خود درست نمیشه.
[00:47:34.420 --> 00:47:38.300]  یعنی اگر فکر کنید که آقا من تغییر نمی کنم و خودش درست میشه،
[00:47:38.300 --> 00:47:41.020]  هیچ چیزی خود به خود درست نمیشه.
[00:47:41.520 --> 00:47:43.240]  شما باید تغییر کنید و خود بخوند.
[00:47:43.240 --> 00:47:48.740]  یعنی یه تبهمی که من که گویم برام آقا خود به خود بداخل مسائل حل میشه
[00:47:48.740 --> 00:47:51.240]  بینم هیچ وقت مسائل خود به خود حل نمیشه
[00:47:51.240 --> 00:47:53.240]  تو تغییر میکنه، مسائل هم تغییر میکنه
[00:47:53.240 --> 00:47:57.240]  چی میشه که آدم تغییر میکنه؟ بشین روی بابرانش کنه
[00:47:57.240 --> 00:48:00.240]  خب من چرا باید شعرهایی که ناجایی رو تهمان کنم؟
[00:48:00.240 --> 00:48:04.240]  چرا باید تهمان کنم؟ به خاطر حرف مردمه؟
[00:48:04.240 --> 00:48:08.240]  چه حرزی ما تو زندگیمون تهمان کردیم به خاطر حرف مردم؟
[00:48:08.240 --> 00:48:15.240]  محساباش تو بسط کامنت ها بنمیسید تجربیاتی مثل این تجربه ها در بیشتر بنمیسید که کجا تنمول کردید
[00:48:15.240 --> 00:48:24.240]  و میتونستید تنمول نکنید و میتونستید راه رو پیدا کنید ولی تزمین رو خودید به خاطر اردو بردم به خاطر تهبی
[00:48:29.240 --> 00:48:35.240]  بعدی ما به زن سلطه برمی گفتن سلیمته الان عوض شده اسمش بهش میگرد ببینیست
[00:48:35.240 --> 00:48:41.240]  یاد رو میاد میگی من به دنبال حق زنم اول، به دنبال حق زن در من این، خیلی از من بگیریش
[00:48:41.240 --> 00:48:45.240]  یاد میگه حقوق مصابی برگذاری، حقوق مصابی برگذاری سرداری بگیری
[00:48:45.240 --> 00:48:53.240]  حقوق مصابی برای حسین ها با توه، ببین از فمیلیزم، خودن زنها فقط کندن از مردها رو فهمیدن
[00:48:53.240 --> 00:48:56.240]  و با هیچ زن فمیلیزتی بارده رابطه نشد، چرا؟
[00:48:56.240 --> 00:49:03.240]  چرا؟ چون اینا تو ذهنشون باید بیفرد از شما طلب کنند و شما تا اول بابد نمیدونند چرا بهشون بده کنید
[00:49:03.240 --> 00:49:09.240]  یعنی شما باید مول بدید، عزیزی بکنید، عشق بدید، محبت بکنید، و بعد با یکی دیگر که باید نداده کنید، تأثیر تو بوده
[00:49:09.240 --> 00:49:14.240]  که بردازه کافی مرد نبودید، که این حس رو بهش بدید که اون نره به تو حیالت نکنه
[00:49:14.240 --> 00:49:16.240]  نکنه چون فیمینیست دیداری چی میگن
[00:49:16.240 --> 00:49:19.240]  اسم این سریعت بازی هاتون رو نزارید فیمینیست
[00:49:19.240 --> 00:49:23.240]  و مردها آگاه میشن شما میبینید دوبازتون
[00:49:23.240 --> 00:49:28.240]  و ببین امران اگر بزارم یک مرد دی توی ایران واقعی بمانه
[00:49:28.240 --> 00:49:31.240]  که ندانه مردها خیلی عرضش مندن
[00:49:31.240 --> 00:49:34.240]  مردها همه چیزشون رو تو رابطه میذارن
[00:49:34.240 --> 00:49:36.240]  مردها صد فرارکاری می کنن
[00:49:36.240 --> 00:49:38.240]  همین الان اگر بازید مرد بخشید
[00:49:38.240 --> 00:49:40.240]  حاضری کلیتو دیدید
[00:49:40.240 --> 00:50:00.000]  از اینجا باید بردارید که از اینجا باید بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینج
[00:50:00.000 --> 00:50:15.000]  اگر از در ارزشمند نیشید، ارزش دریا فاید کردن. در این صورت، فیلیست در کامیونیتی ما جایی نداره متاسفانه این زیره من چقدر جلس رو بلزم کنیم، بیشترشون میده که چقدر ناغایی و سلیده.
[00:50:15.000 --> 00:50:24.000]  خلاصه اینکه بیان مثل دوتا آدم بالغ و آقا رابطه درست بزنید. نه شما از ما ارزشمندتری، نه ما لنگ شماییم.
[00:50:24.000 --> 00:50:30.580]  هر دو برای یک هدف مشترک وارد رابطه میشیم، هر نام سن و خودمون رو بیزاریم، هر دو هم عرضش میکنیم
[00:50:30.580 --> 00:50:34.180]  نمیتونی عرضش بیدی به ورد زندگی، تو عرض رابطه شدید
[00:50:34.180 --> 00:50:39.520]  با باهادش رو هم کردن، چون با شما رو عرضش میکنید، نمیبینید که آقایی شما ما رو عرضش کنند
[00:50:39.520 --> 00:50:42.360]  عزیزم تو کامیونیتی ما از این خبر ها بسیار
[00:50:42.360 --> 00:50:45.880]  بزرگشتون که بزرگشتون که شما میباید از مردها سوارید
[00:50:45.880 --> 00:50:48.360]  داستان داره یک شباش عوض میشه چون
[00:50:48.360 --> 00:50:50.320]  مردها دارن آگاه میشن
[00:50:50.320 --> 00:50:52.720]  میدونی نه آگاه که میشه دوره کتایی داره
[00:50:52.720 --> 00:50:55.440]  تو اون دوره این مورد خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی
[00:50:55.440 --> 00:50:59.360]  بعد این بار به زن صبح
[00:51:09.520 --> 00:51:37.520]  موسیقی
[00:51:39.520 --> 00:51:52.520]  موسیقی
[00:51:52.520 --> 00:51:54.520]  بخمیر سلام بگیرم
[00:51:54.520 --> 00:51:56.520]  سلامت بشیم
[00:51:56.520 --> 00:51:58.520]  خوشکرم
[00:51:58.520 --> 00:52:00.520]  خدمت شما
[00:52:00.520 --> 00:52:02.520]  در روزی برگرام
[00:52:02.520 --> 00:52:04.520]  روز که رو خونم
[00:52:04.520 --> 00:52:06.520]  ممنون میشم
[00:52:06.520 --> 00:52:08.520]  قیمت چند دوریم؟
[00:52:08.520 --> 00:52:10.520]  ۱۲۰
[00:52:10.520 --> 00:52:12.520]  برای دارو خواهیم
[00:52:12.520 --> 00:52:14.520]  سلامت بشیم
[00:52:16.520 --> 00:52:18.520]  خدمت شما
[00:52:18.520 --> 00:52:20.520]  به همه
[00:52:20.520 --> 00:52:22.520]  خواهش می کنم
[00:52:22.520 --> 00:52:24.520]  بس
[00:52:28.520 --> 00:52:30.520]  بخونیم سلامتان شما
[00:52:30.520 --> 00:52:32.520]  خوبه سلامت بشیم
[00:52:32.520 --> 00:52:34.520]  خواهش باشیم
[00:52:34.520 --> 00:52:36.520]  آنهایی ندارید
