================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۱۱_۲۰۰۰۰۰.wav
Language    : fa
[00:59:55.040 --> 00:59:57.040]  نه موه صدت نمیدونی؟
[00:59:57.040 --> 00:59:59.040]  نه موه صدت نمیدونی
[00:59:59.040 --> 01:00:01.040]  موه صدت نمیدونی؟
[01:00:00.000 --> 01:00:02.000]  سر سر درده.
[01:00:02.000 --> 01:00:04.000]  خودتان تو خونه بگید که سرم درد میگید.
[01:00:04.000 --> 01:00:06.000]  آره، آره.
[01:00:06.000 --> 01:00:08.000]  دایم میگید؟
[01:00:08.000 --> 01:00:10.000]  دایم نه، چی بشه.
[01:00:10.000 --> 01:00:12.000]  بگید من یک عکس میتونم اول از خفه تیرسینش بگیرید، خب،
[01:00:12.000 --> 01:00:14.000]  پرایپا دارید.
[01:00:14.000 --> 01:00:16.000]  من جماعتاً آزازشهرم بگیریم.
[01:00:20.000 --> 01:00:22.000]  بنابراین بینه اینکه اشتباهی داره،
[01:00:22.000 --> 01:00:24.000]  این مرگی ها سر شده بینه.
[01:00:24.000 --> 01:00:26.000]  خب، آره بگیرید.
[01:00:26.000 --> 01:00:28.000]  این همین بیماری جسمی نداره
[01:00:28.000 --> 01:00:30.000]  نه تو حالا نمیدونی
[01:00:30.000 --> 01:00:34.000]  این خالصه ها خالصه دردیه
[01:00:34.000 --> 01:00:38.000]  این بیماری جسمی نداره
[01:00:38.000 --> 01:00:40.000]  نه توالا نمیدونی
[01:00:40.000 --> 01:00:42.000]  این بیماری خیلی شدید بیماری
[01:00:42.000 --> 01:00:44.000]  این پیش درد استراف های عصبی داره
[01:00:44.000 --> 01:00:46.000]  که به صورت دردی اینجا باید برده
[01:00:46.000 --> 01:00:48.000]  حالا من اکس میبینم فیگیری منو میفونم
[01:00:48.000 --> 01:00:50.000]  که ببینم زیرش مشکلی نداره
[01:00:50.000 --> 01:00:54.000]  از این درد قفص سینه مهمه
[01:00:54.000 --> 01:00:56.000]  وقتی قلب و ریش
[01:00:56.000 --> 01:01:00.000]  از این رنگش هم اصلا خیلی سپید میشه
[01:01:00.000 --> 01:01:04.000]  یک چکاپ هم ازماش چکاپ اولیه انجام بگیریم
[01:01:04.000 --> 01:01:10.000]  که همین آهنگ و بیتامین بی و خونه از خوب
[01:01:10.000 --> 01:01:13.000]  این آزماش رو عکسی بگیریم بیاییم هم ببینم
[01:01:13.000 --> 01:01:19.000]  از این با تقییم چیزش رو بیمارتون رو بیچرکه گذاریم
[01:01:19.000 --> 01:01:21.000]  عکس رو ببینیم
[01:01:21.000 --> 01:01:23.000]  ببینیم برنامه
[01:01:23.000 --> 01:01:27.000]  این چکار ازماش های اولیه رو هم انجام بدیم
[01:01:27.000 --> 01:01:29.000]  ببینیم
[01:01:29.000 --> 01:01:31.000]  اینو ببینیم
[01:01:31.000 --> 01:01:33.000]  عکس رو ازماش سخت کنه انجام بدیم
[01:01:33.000 --> 01:01:35.000]  بیاییم هم بیمارتون
[01:01:35.000 --> 01:01:37.000]  عکس رو همین بگیریم؟ بله
[01:01:37.000 --> 01:01:39.000]  عکس رو در جاهای سود بیاد یا نه؟
[01:01:39.000 --> 01:01:41.000]  یا این عکسه؟
[01:01:41.000 --> 01:01:43.820]  عکس زود، آزماییش زمان می بره
[01:01:43.820 --> 01:01:44.820]  آره می برم
[01:01:44.820 --> 01:01:47.000]  حالا، عکس باید زود شد
[01:01:48.000 --> 01:01:49.000]  پیشن هم رفته
[01:01:55.000 --> 01:01:56.000]  بپند جمع
[01:01:56.000 --> 01:01:57.000]  تو تانسونی که زدیدی
[01:01:57.000 --> 01:01:58.000]  خیلی
[01:01:58.000 --> 01:02:02.000]  این شربت هاش روزی سه بار، پاشوهای مربع خوری
[01:02:11.000 --> 01:02:24.000]  موسیقی
[01:02:24.000 --> 01:02:28.000]  کام سمیر سرمخوردگی رو دو تا زدین؟
[01:02:28.000 --> 01:02:29.000]  نه
[01:02:29.000 --> 01:02:31.000]  ها چرا اینجا یه دانه سخ شده؟
[01:02:31.000 --> 01:02:37.000]  موسیقی
[01:02:37.000 --> 01:02:39.000]  شما بیمه بودید یا آزاد؟
[01:02:39.000 --> 01:02:40.000]  بیمه
[01:02:40.000 --> 01:02:42.000]  آی بلی
[01:02:51.040 --> 01:02:53.040]  دو تا خورده
[01:02:56.000 --> 01:02:58.000]  میخوای دارو خانه یه زنگ بزن
[01:02:58.000 --> 01:03:02.000]  دوگو با دکتر ما صحبت کرده
[01:03:02.000 --> 01:03:06.000]  قرار...الان اینو اومده
[01:03:06.000 --> 01:03:10.280]  ۷۴ توم هم بیمه اصاف کرده ۳۶ توم هم اینجوری اصاف کرده
[01:03:10.280 --> 01:03:16.480]  ۳۶۰ پلرژین ۳۶۰ اصاف کرده ۷۴ بیمه زده
[01:03:19.920 --> 01:03:22.080]  بشه بگو ما دو تا زده بودیم حالا
[01:03:23.280 --> 01:03:24.880]  بیتر مرشد میگو
[01:03:30.800 --> 01:03:32.720]  اون داروتون آزاده؟
[01:03:32.720 --> 01:03:42.720]  اونو پلر جین اونوری اونوری ما سرما خوردگی رو دوتا زنیم که بگیم قیمت کمتر براتون بیفتیم
[01:03:42.720 --> 01:03:49.720]  این حالا ۷۴ تومن کمتر بیفتیم چرا خرابه تو باید دوتا بزنیم اونو
[01:03:49.720 --> 01:03:58.720]  خب برای دکتر بوید دکتر سینا بگو اگه دوتا بزنیم اونو ما رایگال میزنیم
[01:03:58.720 --> 01:04:01.720]  سرماخور دیگه بزنی؟
[01:04:21.720 --> 01:04:23.720]  دو تا سرماخور دیگه بزنی؟
[01:04:23.720 --> 01:04:26.720]  بگو باید دکتورت با من چیز دیگه گفت
[01:04:26.720 --> 01:04:30.720]  باشه بشه بگیر سرما خورد دیگه معمولیه بزاره
[01:04:34.720 --> 01:04:36.720]  باشه مرسی
[01:04:36.720 --> 01:04:38.720]  خواهش میکنم؟
[01:04:38.720 --> 01:04:40.720]  خدا باشه
[01:04:56.720 --> 01:04:58.720]  موسیقی
[01:05:00.000 --> 01:05:22.000]  موسیقی
[01:05:22.000 --> 01:05:24.000]  بفهمید سلام خوش میکنه
[01:05:24.000 --> 01:05:26.000]  مرسی
[01:05:26.000 --> 01:05:28.000]  سلام
[01:05:28.000 --> 01:05:30.000]  خوب
[01:05:30.000 --> 01:05:32.000]  این فرقی رو میزنم ببینیم
[01:05:32.000 --> 01:05:34.000]  نوزاده
[01:05:34.000 --> 01:05:36.000]  نه
[01:05:36.000 --> 01:05:38.000]  چند روزیشه
[01:05:38.000 --> 01:05:40.000]  اونی پوندر
[01:05:40.000 --> 01:05:42.000]  چشم شده خانو بزیر
[01:05:42.000 --> 01:05:44.000]  من بکتر بکمه
[01:05:44.000 --> 01:05:46.000]  نه نارکیش اول روزی بیدیم
[01:05:46.000 --> 01:05:48.000]  زردی
[01:05:48.000 --> 01:05:50.000]  برای زردیش
[01:05:50.000 --> 01:05:54.000]  بعد کوریب داره چون هم شیر مادر داره هم شیر بشه
[01:05:54.000 --> 01:05:56.000]  کوریب داره کوریب کشید
[01:05:56.000 --> 01:06:00.000]  که ادایی میداره؟ این توضیح باید بدین
[01:06:00.000 --> 01:06:02.000]  خودش در اینجا خودش میپیچه
[01:06:02.000 --> 01:06:04.000]  زور میزنه، میپیچه، ارتشار میده
[01:06:04.000 --> 01:06:08.000]  بیقراری، مادر شمایی؟ بیقراری هم داره؟
[01:06:08.000 --> 01:06:12.000]  بیقراری گریه، اون دوره نه چون بچه هم مریضه
[01:06:12.000 --> 01:06:14.000]  تو سرش رو کیسته
[01:06:14.000 --> 01:06:18.000]  شنگراتی کردی، کیست بوده
[01:06:18.000 --> 01:06:20.000]  از درش هم حل باشم گره گذبه باشم
[01:06:20.000 --> 01:06:22.000]  از در خوبه
[01:06:22.000 --> 01:06:24.000]  کلیه هاشم برمیده
[01:06:24.000 --> 01:06:26.000]  خب انشالله خوب بشین
[01:06:26.000 --> 01:06:28.000]  ولی الان صورتی سرده این بچه
[01:06:28.000 --> 01:06:30.000]  خب الان من میام ماینه میکنم
[01:06:30.000 --> 01:06:32.000]  بعد یه در نقص داره
[01:06:32.000 --> 01:06:34.000]  حالت قلنج بهش رسیده
[01:06:34.000 --> 01:06:36.000]  دور میدنه
[01:06:36.000 --> 01:06:38.000]  کشمیده اینا
[01:06:38.000 --> 01:06:40.000]  معمولا غروب و شب پیشتره
[01:06:40.000 --> 01:06:42.000]  ازیاد میشه اینا
[01:06:42.000 --> 01:06:44.000]  شیر خوردنش خوبه؟
[01:06:44.000 --> 01:06:46.000]  هم شیرم میخورم هم شیر خورش میکنم
[01:06:46.000 --> 01:06:48.000]  اینجور کنید
[01:06:48.000 --> 01:06:49.000]  اونزده
[01:06:49.000 --> 01:06:50.000]  کروخونیتون چی هست؟
[01:06:50.000 --> 01:06:51.000]  او هست
[01:06:51.000 --> 01:06:52.000]  او؟
[01:06:52.000 --> 01:06:53.000]  کروخونی بدیه
[01:06:53.000 --> 01:06:54.000]  شوهرتون چیه؟
[01:06:54.000 --> 01:06:55.000]  او هست
[01:06:55.000 --> 01:06:56.000]  اوه؟
[01:06:56.000 --> 01:06:58.000]  یکی حالا او باشین، خوب هستن
[01:06:58.000 --> 01:07:00.000]  حالا چون او بازیم
[01:07:02.000 --> 01:07:04.000]  بس یه میچه بودیم، برای کجای کوریاش
[01:07:04.000 --> 01:07:06.000]  پیرمکتر زیر یک ماه نباید بیدیم
[01:07:06.000 --> 01:07:08.000]  آره، چون کوریاش هم او کنند داره
[01:07:08.000 --> 01:07:11.000]  باید باید میدین شعبتون است، پدر پدیه
[01:07:11.000 --> 01:07:13.000]  بیدیجی بسمشو بگو
[01:07:13.000 --> 01:07:15.000]  نه بیدیجیش
[01:07:15.000 --> 01:07:17.000]  نه
[01:07:17.000 --> 01:07:19.000]  اونقدر زرگ نیست
[01:07:19.000 --> 01:07:21.000]  همون بست
[01:07:21.000 --> 01:07:23.000]  اینکه بودردی معنادار نداره
[01:07:23.000 --> 01:07:25.000]  وگرن اما دستگاه داریم بیدیم ببنیم که
[01:07:25.000 --> 01:07:27.000]  تو دستگاه داریم
[01:07:27.000 --> 01:07:29.000]  نه روز
[01:07:29.000 --> 01:07:31.000]  برای کمالستان بست
[01:07:31.000 --> 01:07:33.000]  کمالستان باشه
[01:07:37.000 --> 01:07:39.000]  شکمش نفت داره
[01:07:39.000 --> 01:07:43.000]  ناطش خوبه، مثلا یکی دو قطعه فراموش میاد مهمی سده
[01:07:47.000 --> 01:07:49.000]  یکم هم داره باید سفر
[01:07:49.000 --> 01:07:51.000]  یکم اینجور کمال کاراندوله
[01:07:51.000 --> 01:07:53.000]  آره برش داد
[01:08:09.000 --> 01:08:21.000]  موسیقی
[01:08:21.000 --> 01:08:25.340]  درست دارید زردیش که مهم نیست ولی نفتش مهمه
[01:08:25.340 --> 01:08:28.240]  سارونیه نیستن شیر خودتون هم میدین
[01:08:28.240 --> 01:08:31.500]  این شیر مادر میخوره خوبوباد نخوریم
[01:08:31.500 --> 01:08:36.300]  حتی آبشو لبنیات گاوی مثل ماس پنیر کره کش
[01:08:36.300 --> 01:08:40.500]  ایچ وچشون سنگینی افته مرسان کربیش همیشتیزه
[01:08:40.500 --> 01:08:43.500]  یکی هم بادیم جلو باد داره
[01:08:43.500 --> 01:08:46.000]  این داروها شو خانم بازی بیرونیم
[01:08:46.000 --> 01:08:48.300]  قطر برا نفتشون خارجی برسید
[01:08:48.300 --> 01:08:49.300]  چه قطره؟
[01:08:49.300 --> 01:08:50.500]  پیدی داشت
[01:08:50.500 --> 01:08:51.500]  پدیغه است؟
[01:08:51.500 --> 01:08:52.500]  نیمانست
[01:08:52.500 --> 01:08:53.500]  صورتی بود؟
[01:08:53.500 --> 01:08:54.500]  چون پدیغه نیست
[01:08:54.500 --> 01:08:56.500]  من برای تو میشم اینه که همینه
[01:08:56.500 --> 01:08:58.500]  تو واسه دختر من نوشته بودی
[01:08:58.500 --> 01:08:59.500]  باش
[01:08:59.500 --> 01:09:01.500]  همین داروخانه خواهی این چیز کنه؟
[01:09:01.500 --> 01:09:02.500]  واسه مشکلی نداره باشه
[01:09:02.500 --> 01:09:04.500]  نه چون مشکلی نداره
[01:09:04.500 --> 01:09:07.500]  داروهایی خطرناکی نیستن
[01:09:13.500 --> 01:09:15.500]  این شدمت شما براتر
[01:09:15.500 --> 01:09:17.500]  این بار ۷۷ سونی دردیش رو ادامه بده؟
[01:09:17.500 --> 01:09:21.500]  مهم نیست اون آر روز پنج قطعه اون تا پنج روز باز دیدن هم چیز نیست
[01:09:21.500 --> 01:09:25.500]  کدام بیمارستان بستری بود؟ طلاقانی؟ دکتر سیرتی؟
[01:09:25.500 --> 01:09:28.500]  دکتر که بود؟ سیرتی
[01:09:28.500 --> 01:09:30.500]  چون کپسول اونو بود
[01:09:30.500 --> 01:10:00.000]  خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیل
[01:10:00.000 --> 01:10:07.500]  درمیان ها کست های داخلیت کست های دو نوع هستند، خشکیم و بدخیمی. بدخیم نیست، این خشکیمه الان هم کوچکتر شده.
[01:10:07.500 --> 01:10:15.000]  بچه از نظر مغزیش خوبه، مثلا بشکارش اونها. در چه کست ها خشکیمی؟ کست ها خشکیم به مرور اعتماد هم خوب میشه.
[01:10:15.000 --> 01:10:25.000]  اون قسمت قلبش که پی دیر، وی اس دیه، اعتماد هم وی اس دیه، صوراخ بین دوتا بد، گفتن دوتا افره قلب، یه صوراخ ریز داره.
[01:10:25.000 --> 01:10:29.000]  این به مرور بسته میشه دارو هم نیست
[01:10:29.000 --> 01:10:33.000]  این یکی اون کیست هم اگه خشکین باشه به مرور کچک میشه
[01:10:33.000 --> 01:10:35.000]  کلیه چی گفتن ورم داره
[01:10:35.000 --> 01:10:40.000]  تو سونیگرافی شکم بار داره گفتن سونیگرافیش ورم داره
[01:10:40.000 --> 01:10:44.000]  دو هفته در بعد از زایمان سونوی دیگه کلیه بچه بشه
[01:10:44.000 --> 01:10:46.000]  و سونو شده
[01:10:46.000 --> 01:10:50.000]  سونو شده بود هنوز ورمشو داشت باز گفتن اولی بود
[01:10:50.000 --> 01:10:53.000]  حالا این ها به مورد ادرار که کنه
[01:10:53.000 --> 01:10:56.000]  ادرار که کنه، جریان ادرار زیاد بشه
[01:10:56.000 --> 01:10:59.000]  اکثرا میگه ولن کلگه میخوام
[01:10:59.000 --> 01:11:03.000]  همسه اونقدر چیز منظره بدی من توی این بچه نمیدونم
[01:11:03.000 --> 01:11:09.000]  درسته چند پا علامت داره، هر کدام یه داستانی میتونی براش درست کنی که اصلا خوابت نبره شب
[01:11:09.000 --> 01:11:13.000]  ولی به نظر نمیاد با تجربه ما سی سال داریم
[01:11:13.000 --> 01:11:15.000]  چیزی باشه، دیگر هم نبره
[01:11:15.000 --> 01:11:20.000]  من معواست باشه، زردیشم مایم نبود، بیاینا دست کنید
[01:11:45.000 --> 01:11:47.000]  بله، بفنیم
[01:11:47.000 --> 01:11:48.000]  سلام علیکم
[01:11:48.000 --> 01:11:50.000]  سلام عباره خوش اومدین
[01:11:50.000 --> 01:11:51.000]  خیلی خوش اومدین
[01:11:51.000 --> 01:11:53.000]  سلام خوش اومدین خوبه
[01:11:53.000 --> 01:11:55.000]  خوش رو رو تخت بزدارید
[01:11:55.000 --> 01:11:58.000]  ما این شبه اومدیم، دست رو بردیم
[01:11:58.000 --> 01:12:00.000]  دست رو بردیم
[01:12:00.000 --> 01:12:02.000]  دست رو بردیم
[01:12:02.000 --> 01:12:04.000]  خوب خابیده، آیا جانتی؟
[01:12:04.000 --> 01:12:06.000]  کنشب برداشتیم؟
[01:12:06.000 --> 01:12:08.000]  دو شب هستم برداشتیم
[01:12:08.000 --> 01:12:10.000]  یک شبه و دو شبه امروز دو شب هستم
[01:12:10.000 --> 01:12:11.000]  بله
[01:12:11.000 --> 01:12:13.000]  خب دو شب حتی اقلت این زمانه
[01:12:13.000 --> 01:12:18.000]  این شبه که هر درک سر استفاده رو کرده باشید
[01:12:20.000 --> 01:12:23.000]  بدنش که خیلی خوبه کاملا سفیده
[01:12:24.000 --> 01:12:26.000]  سوالاترهاش هم سفیده
[01:12:27.000 --> 01:12:30.000]  این صورت دور چشم شاید یک کم ترک باشه
[01:12:31.000 --> 01:12:33.000]  اینو پارچه میداده از اینجا خوب میشه اینو بازم
[01:12:34.000 --> 01:12:37.000]  پایین زرگی خوب میشه اینجا چشم هست
[01:12:38.000 --> 01:12:41.000]  هران شاید ۹۰۰۵ از اینجا زرگی خوب شده
[01:12:41.000 --> 01:12:45.000]  خودتون هم شده ایش رو دیدنی، همین هم احساس می کنید بچه سفیده
[01:12:45.000 --> 01:12:48.000]  آقایی درسته هم روشن شده
[01:12:48.000 --> 01:12:51.000]  آره، بره، پوستش روشنتر شده
[01:12:53.000 --> 01:12:59.000]  نه اینجا که سفیده سفیده، میگم اینجا از زردی آخرینجا تو خوب میشین، بالاترینی باشی
[01:12:59.000 --> 01:13:00.000]  همان خوبست
[01:13:00.000 --> 01:13:01.000]  شما؟
[01:13:01.000 --> 01:13:03.000]  بره، بسیار عالی، خیلی هم خوبه
[01:13:03.000 --> 01:13:04.000]  شکرم
[01:13:04.000 --> 01:13:07.000]  دستانم تغییر شدید، پرس هم داده بودم
[01:13:07.000 --> 01:13:10.000]  برسه که بگیرین. یک چارون دوازه سا.
[01:13:10.000 --> 01:13:11.000]  پتش کنید.
[01:13:11.000 --> 01:13:13.000]  افتمادات پر یه دورون دارید؟
[01:13:13.000 --> 01:13:15.000]  ده درصد اونو بارید.
[01:13:15.000 --> 01:13:17.000]  چی این گیره افتمادات بارید بهش؟
[01:13:17.000 --> 01:13:19.000]  اگه اصاس کرد.
[01:13:19.000 --> 01:13:20.000]  اگه اصاس کنید.
[01:13:20.000 --> 01:13:21.000]  بر میگیر.
[01:13:21.000 --> 01:13:22.000]  این شیر مادرش رو رو بیارید.
[01:13:22.000 --> 01:13:24.000]  یک ساعت زیاد کنیم، یک چار و چولیم گفتیم.
[01:13:24.000 --> 01:13:25.000]  آره.
[01:13:25.000 --> 01:13:27.000]  مادرش تو بیارید. مزدتون سال می کنید.
[01:13:27.000 --> 01:13:32.280]  من بهتری میگم 20 درصد 10 درصد بر میگرده دیگر ولی توی سوال می کنی می باشن
[01:13:32.280 --> 01:13:33.480]  باید بر میگرده؟
[01:13:33.480 --> 01:13:34.280]  اصطمال هستیم؟
[01:13:34.280 --> 01:13:36.280]  بله این 10 درصد موارده
[01:13:36.280 --> 01:13:39.880]  حالا این 10 درصد 90 درصد بر نمیگرده
[01:13:39.880 --> 01:13:43.880]  موارده دیگر استثنائیه بچه این برگشت
[01:13:43.880 --> 01:13:45.720]  من ببینم اگر برگشت نگران نباشی
[01:13:45.720 --> 01:13:47.560]  نه بچه اون رو دوزیاش کرده نکرده؟
[01:13:47.560 --> 01:13:48.040]  جا؟
[01:13:48.040 --> 01:13:48.760]  یه رازش کنه
[01:13:48.760 --> 01:13:51.580]  نه برای که تا دو هفته اول وزن بچه میاد پایین
[01:13:51.580 --> 01:13:54.180]  یعنی 20 درصد افته
[01:13:54.180 --> 01:13:57.000]  اون پف بچه میخوابه 20 درصد میاد پایین
[01:13:57.000 --> 01:13:59.000]  الان وزنی میکنه که نارهد میشن
[01:13:59.000 --> 01:14:01.000]  باید سوال کن که که رو کرده
[01:14:01.000 --> 01:14:03.520]  خب پدرشون اون ترازوی ها اشتباه بوده
[01:14:03.520 --> 01:14:05.520]  هره هره
[01:14:05.520 --> 01:14:09.320]  مثلا زایشگاه اون پاشای سبز و گنده میدازن روی
[01:14:09.320 --> 01:14:11.320]  چیز
[01:14:11.320 --> 01:14:13.320]  روی ترازوی
[01:14:13.320 --> 01:14:15.960]  مثلا میگن 3 کیلو یا 2 کیلو 800
[01:14:15.960 --> 01:14:17.960]  بالا باسا
[01:14:17.960 --> 01:14:19.960]  اصلا دو های ستر یا ستر
[01:14:19.960 --> 01:14:21.960]  بعد میاد اینجا لباسش کم هست
[01:14:21.960 --> 01:14:23.960]  ما میزنیم ورمش هم اومده پایین
[01:14:23.960 --> 01:14:25.960]  میگیم دو و شهستتر
[01:14:25.960 --> 01:14:27.960]  مادرش هم خواهش نیمی برده
[01:14:27.960 --> 01:14:29.960]  بعد همه میگیم یک ماه ورزیزش
[01:14:29.960 --> 01:14:31.960]  نه باید باید برده بیجای سر گرم ساره
[01:14:31.960 --> 01:14:33.960]  حسن این سر گرم ساره
[01:14:33.960 --> 01:14:35.960]  این بروز هست
[01:14:35.960 --> 01:14:37.960]  ببینید خوانی جاکه بچه
[01:14:37.960 --> 01:14:39.960]  آدمی زاد تنها حیوانیه
[01:14:39.960 --> 01:14:41.960]  به بچه این
[01:14:41.960 --> 01:14:43.960]  بچهش 20 سال روش میکنه
[01:14:43.960 --> 01:14:47.020]  از این سپنگ دیگه بود، گاه و این هم نکنون پنج شش ماه دیگه دارد
[01:14:47.020 --> 01:14:51.020]  اصلا یکی دو از مادک جدا میشن، اصلا رشد کاملشون
[01:14:51.020 --> 01:14:53.020]  دیوانه ها شش ماه یک سال هستن
[01:14:53.020 --> 01:14:55.020]  آره، شش ماه یک سال، دو سال
[01:14:55.020 --> 01:14:59.020]  ولی امسان ما آدم ها تا بیس سال رشد میکنیم
[01:14:59.020 --> 01:15:00.020]  درسته؟
[01:15:00.000 --> 01:15:08.000]  همینجوری نیست که بچه هایی ۱۱ سال روش باشد، حالا یک شبه رستن نمیشه.
[01:15:08.000 --> 01:15:17.000]  بچه هایی داروخانه، آیا جامعانتی و بخور ها، همینجور مریضه من بودند.
[01:15:17.000 --> 01:15:21.000]  یعنی اینها الان من بینم مثل رستن من این گفت بودند.
[01:15:21.000 --> 01:15:28.000]  اصلا مادرهایشون می آمدند و گفتند این اصلا چون نه دار مثل موشه، الان من ببینم خوش راپور خدا تو داروخانه.
[01:15:28.000 --> 01:15:32.000]  بچه من مریض خودتون بوده
[01:15:32.000 --> 01:15:34.000]  بچه من بچه یه اولم
[01:15:34.000 --> 01:15:36.000]  اما ۱۵ سالش از شنو هم شنو منه
[01:15:36.000 --> 01:15:38.000]  بره اما
[01:15:38.000 --> 01:15:40.000]  سایز پشت از من بیشتر شده
[01:15:40.000 --> 01:15:42.000]  مریض خودتون بوده
[01:15:42.000 --> 01:15:44.000]  شکر خدا خدا این شده قطعه از شما بردود بزرگتر
[01:15:44.000 --> 01:15:46.000]  سباسه خدا
[01:15:46.000 --> 01:15:48.000]  زمان روشتر اینجا شنو شنو باید بزرگتر
[01:15:48.000 --> 01:15:50.000]  سباسه خدا
[01:15:50.000 --> 01:15:52.000]  خدا خدا
[01:15:52.000 --> 01:15:56.000]  برین قطعه خیلی بگو برید
[01:15:56.000 --> 01:16:00.000]  بستر هر هشت ساعت هشت قصده برای نفقه
[01:16:00.000 --> 01:16:02.000]  این هم هشت ساعت مربع کنید
[01:16:02.000 --> 01:16:04.000]  عادیه فدمت شو
[01:16:04.000 --> 01:16:06.000]  هر هشت ساعت مربع کنید
[01:16:06.000 --> 01:16:08.000]  یعنی این بودید یک و نمی دو سی سی
[01:16:08.000 --> 01:16:10.000]  سلام خوش آمد
[01:16:10.000 --> 01:16:12.000]  خوبه؟ مرسی بخوام
[01:16:12.000 --> 01:16:14.000]  اون بچه هم در این وقت سفر می کنید
[01:16:14.000 --> 01:16:16.000]  آه اون برگه تونه می زن دیدید که من خوشتش برمیزم
[01:16:16.000 --> 01:16:18.000]  خانمی شیخ راسمی
[01:16:18.000 --> 01:16:20.000]  چند روزه اصحاله؟
[01:16:20.000 --> 01:16:22.000]  نه نه نه یه هفته
[01:16:22.000 --> 01:16:24.000]  استفراح؟ استفراح نه
[01:16:24.000 --> 01:16:26.000]  گردین دکتور بهش داری دار
[01:16:26.000 --> 01:16:28.000]  قطعه یکچگی دار با یه
[01:16:28.000 --> 01:16:30.000]  تدیگ تدیگ دار دار داری که
[01:16:30.000 --> 01:16:32.000]  کمالا زردرنگ رو پا کرده
[01:16:32.000 --> 01:16:34.000]  دیگه؟ آداتو محلول اوار اس دار
[01:16:34.000 --> 01:16:36.000]  اوار اس سروم پراکیه دیگه
[01:16:36.000 --> 01:16:38.000]  یه استامین افراد با یه سروم دار
[01:16:38.000 --> 01:16:40.000]  خب پیچ
[01:16:40.000 --> 01:16:42.000]  الان اصالش مثل آبی یا نیمه اصاله؟
[01:16:42.000 --> 01:16:44.000]  اصالش خندق خوبه
[01:16:44.000 --> 01:16:46.000]  برای چیزی دیگه
[01:16:46.000 --> 01:16:48.000]  الان تو اصالش خونیه؟
[01:16:48.000 --> 01:16:50.000]  مهم به اصابه کنیم
[01:16:50.000 --> 01:16:52.000]  و مثل آبی یا شعل کسپنده
[01:16:52.000 --> 01:16:54.000]  شعل کسپنده
[01:16:54.000 --> 01:16:56.000]  و تب هم داشته؟
[01:16:56.000 --> 01:16:58.000]  نه تب نداشته
[01:16:58.000 --> 01:17:00.000]  تب نداشته، دلت بیقراری؟
[01:17:00.000 --> 01:17:02.000]  آره
[01:17:02.000 --> 01:17:04.000]  استفراف؟
[01:17:04.000 --> 01:17:06.000]  نه داره
[01:17:06.000 --> 01:17:08.000]  بیقراری سیاده یا کم؟
[01:17:08.000 --> 01:17:10.000]  شبا خیلی بیقراری
[01:17:10.000 --> 01:17:12.000]  تو شما اینقدر وایستیم؟
[01:17:12.000 --> 01:17:14.000]  شما وایست نفرمی شدید
[01:17:14.000 --> 01:17:16.000]  خب نه شما وایست نفرمی شدید
[01:17:16.000 --> 01:17:18.000]  بله، تکن نباش. شما باید باید بسیارید.
[01:17:18.000 --> 01:17:21.000]  بله، خوب، خوب، خوب. شما پشت دیگر دارید.
[01:17:21.000 --> 01:17:23.000]  نمی کنید باید.
[01:17:27.000 --> 01:17:29.000]  سلام. اسم شویشه؟
[01:17:29.000 --> 01:17:31.000]  حالا، ساموشه بسیاریم.
[01:17:31.000 --> 01:17:33.000]  حالا، ساموشه بسیاریم.
[01:17:46.000 --> 01:17:48.000]  دیگه شو
[01:17:48.000 --> 01:17:50.000]  دستی میرون
[01:17:52.000 --> 01:17:54.000]  خوب
[01:17:54.000 --> 01:17:56.000]  خوب
[01:17:58.000 --> 01:18:00.000]  خوب کانشه خسینی
[01:18:00.000 --> 01:18:04.000]  اصلا بوجه خدمتشون که
[01:18:04.000 --> 01:18:07.000]  دارو براشو می نوستم خب
[01:18:07.000 --> 01:18:09.000]  این استالوخونی خیلی خوب
[01:18:09.000 --> 01:18:12.000]  اون تو استال علامت خوبی نیست بیمه هستید
[01:18:12.000 --> 01:18:14.000]  بیمه ترمیل
[01:18:14.000 --> 01:18:17.000]  سروم خوراکی و آرستشو بهش بده
[01:18:17.000 --> 01:18:22.120]  شماره سیه دونه دیگه داره دو تا داره رو
[01:18:22.120 --> 01:18:24.220]  کامی یکی دیگه هم بگیرستم
[01:18:24.220 --> 01:18:28.880]  بهش سنی شهره؟
[01:18:28.880 --> 01:18:29.980]  دیده همین چیه
[01:18:29.980 --> 01:18:34.180]  کتمستی، کش، روخ، آب، چایی، موز
[01:18:34.180 --> 01:18:36.740]  پیشتر بده، نوشابه نده
[01:18:36.740 --> 01:18:39.060]  آبیبای بازاری ندید
